system:index,SiteID,max,med,min,.geo
0,lagos-85115,47,40.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.220178,45.703788]}"
1,lagos-85116,89,82.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.617406,45.028414]}"
2,lagos-85117,90,82.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.644451,44.89488]}"
3,lagos-85118,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.109843,44.117654]}"
4,lagos-85119,13,13.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.101956,44.48686]}"
5,lagos-85120,79,68.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.166019,44.387127]}"
6,lagos-85121,39,18.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.230134,44.014089]}"
7,lagos-85122,94,79.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.254613,44.850588]}"
8,lagos-85123,57,26.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.31957,45.095389]}"
9,lagos-85124,25,17.5,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.59759,44.703996]}"
10,lagos-85125,17,9.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.726148,37.496482]}"
11,lagos-85126,94,90.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.827112,43.034318]}"
12,lagos-85127,80,66.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.894478,43.596113]}"
13,lagos-85128,2,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.956708,43.944928]}"
14,lagos-85129,24,9.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.090403,43.063569]}"
15,lagos-85130,75,50.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.437115,43.852963]}"
16,lagos-85131,23,16.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.092966,43.056874]}"
17,lagos-85132,48,48.0,25,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.698999,44.258482]}"
18,lagos-85133,36,15.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.808948,44.244704]}"
19,lagos-85134,49,27.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.215165,44.112793]}"
20,lagos-85135,94,79.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.311638,43.543823]}"
21,lagos-85136,78,58.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.738816,44.089038]}"
22,lagos-85137,90,75.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.607219,42.239499]}"
23,lagos-85138,36,23.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.343215,42.553704]}"
24,lagos-85139,85,36.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.427303,42.450816]}"
25,lagos-85140,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.610047,42.686301]}"
26,lagos-85141,90,82.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.62632,42.339791]}"
27,lagos-85142,41,25.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.630337,42.372784]}"
28,lagos-85143,35,13.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.403773,42.516311]}"
29,lagos-85144,14,14.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.436852,43.795856]}"
30,lagos-85145,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.832657,42.795715]}"
31,lagos-85146,87,45.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.441292,43.069145]}"
32,lagos-85147,79,76.0,62,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.604129,41.544301]}"
33,lagos-85148,41,37.5,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.079042,41.978351]}"
34,lagos-85149,12,5.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.915984,43.174181]}"
35,lagos-85150,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.511979,44.690495]}"
36,lagos-85151,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.592877,43.137741]}"
37,lagos-85152,38,30.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.250425,43.11843]}"
