system:index,SiteID,max,med,min,.geo
0,MERI-Meadowlands(13),84,27.999999999999996,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.11745,40.75999]}"
1,MERI-Meadowlands(14),,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.12287,40.76717]}"
2,MERI-Meadowlands(2),94,82.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.03555,40.82472]}"
3,MERI-Meadowlands(3),96,94.99999999999999,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.06585,40.80227]}"
4,MERI-Meadowlands(4),96,93.99999999999999,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.09042,40.77788]}"
5,MERI-Meadowlands(5),99,98.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.07943,40.74179]}"
6,MERI-Meadowlands(6),64,37.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.07472,40.75806]}"
7,MERI-Meadowlands(7),95,82.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.09861,40.76944]}"
8,MERI-Meadowlands(8),89,58.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.09194,40.81139]}"
9,MERI-Meadowlands(9),91,30.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.0425,40.80472]}"
10,MHA_NATN-BIA 17 North,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.0,49.0]}"
11,MHA_NATN-Baker,7,5.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.37713,47.97338]}"
12,MHA_NATN-Blake,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.0,43.0]}"
13,MHA_NATN-Blue Buttes,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-107.0,47.0]}"
14,MHA_NATN-Haddlen,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.0,45.0]}"
15,MHA_NATN-Hall,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.0,46.0]}"
