system:index,SiteID,max,med,min,.geo
0,21FLFMRI-HAL200122,99,97.99999999999999,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.72,28.73]}"
1,21FLFMRI-HAL200123,99,99.0,83,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.67,28.7]}"
2,21FLFMRI-HAL200124,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.71,28.71]}"
3,21FLFMRI-HAL200125,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.68,28.69]}"
4,21FLFMRI-HAL200126,98,5.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.65,28.68]}"
5,21FLFMRI-HAL200127,89,2.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.67,28.66]}"
6,21FLFMRI-HAL200128,82,15.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.37,30.12]}"
7,21FLFMRI-HAL200129,81,34.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.32,29.92]}"
8,21FLFMRI-HAL200130,92,47.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.11,29.4]}"
9,21FLFMRI-IRN200201,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.8,28.73]}"
10,21FLFMRI-IRN200202,99,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.78,28.73]}"
11,21FLFMRI-IRN200203,100,98.99999999999997,54,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.79,28.71]}"
12,21FLFMRI-IRN200204,99,98.0,54,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.81,28.68]}"
13,21FLFMRI-IRN200205,99,98.0,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.79,28.62]}"
14,21FLFMRI-IRN200206,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.76,28.59]}"
15,21FLFMRI-IRN200207,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.74,28.58]}"
16,21FLFMRI-IRN200208,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.76,28.58]}"
17,21FLFMRI-IRN200209,98,93.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6,28.57]}"
18,21FLFMRI-IRN200210,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.73,28.56]}"
19,21FLFMRI-IRN200211,99,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.74,28.52]}"
20,21FLFMRI-IRN200212,98,79.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6,28.53]}"
21,21FLFMRI-IRN200213,97,85.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.59,28.5]}"
22,21FLFMRI-IRN200214,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.76,28.48]}"
23,21FLFMRI-IRN200215,99,98.0,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6,28.49]}"
24,21FLFMRI-IRN200216,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.73,28.46]}"
25,21FLFMRI-IRN200217,97,15.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6,28.44]}"
26,21FLFMRI-IRN200218,99,98.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.62,28.42]}"
27,21FLFMRI-IRN200219,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.63,28.37]}"
28,21FLFMRI-IRN200220,99,97.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.71,28.36]}"
29,21FLFMRI-IRN200221,99,93.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.63,28.33]}"
30,21FLFMRI-IRN200222,99,98.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.68,28.29]}"
31,21FLFMRI-IRN200223,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.63,28.28]}"
32,21FLFMRI-IRN200224,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.65,28.26]}"
33,21FLFMRI-IRN200225,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.64,28.19]}"
34,21FLFMRI-IRN200226,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.62,28.15]}"
35,21FLFMRI-IRN200227,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.63,28.15]}"
36,21FLFMRI-IRN200229,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.67,28.57]}"
37,21FLFMRI-IRN200230,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.67,28.4]}"
38,21FLFMRI-IRS200301,99,98.0,58,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.62,28.13]}"
39,21FLFMRI-IRS200302,98,58.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.17,27.16]}"
40,21FLFMRI-IRS200303,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6,28.11]}"
41,21FLFMRI-IRS200304,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.57,28.07]}"
42,21FLFMRI-IRS200305,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.53,27.95]}"
43,21FLFMRI-IRS200306,99,98.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5,27.91]}"
44,21FLFMRI-IRS200307,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.48,27.89]}"
45,21FLFMRI-IRS200308,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5,27.9]}"
46,21FLFMRI-IRS200309,99,97.99999999999999,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.47,27.87]}"
47,21FLFMRI-IRS200310,99,21.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.43,27.81]}"
48,21FLFMRI-IRS200311,99,99.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.44,27.78]}"
49,21FLFMRI-IRS200312,4,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.39,27.73]}"
50,21FLFMRI-IRS200313,99,98.0,63,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.39,27.69]}"
51,21FLFMRI-IRS200314,100,99.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.37,27.64]}"
52,21FLFMRI-IRS200315,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.33,27.51]}"
53,21FLFMRI-IRS200316,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3,27.42]}"
54,21FLFMRI-IRS200317,99,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3,27.4]}"
55,21FLFMRI-IRS200318,98,95.0,76,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.26,27.39]}"
56,21FLFMRI-IRS200319,99,99.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.26,27.36]}"
57,21FLFMRI-IRS200320,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.26,27.33]}"
58,21FLFMRI-IRS200321,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.24,27.31]}"
59,21FLFMRI-IRS200322,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.21,27.24]}"
60,21FLFMRI-IRS200323,98,97.99999999999999,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.27,27.21]}"
61,21FLFMRI-IRS200324,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2,27.23]}"
62,21FLFMRI-IRS200325,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.24,27.21]}"
63,21FLFMRI-IRS200326,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.18,27.2]}"
64,21FLFMRI-IRS200327,99,98.0,53,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2,27.19]}"
65,21FLFMRI-IRS200328,99,98.0,63,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.39,27.69]}"
66,21FLFMRI-IRS200329,99,97.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.37,27.68]}"
67,21FLFMRI-IRS200330,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3,27.48]}"
68,21FLFMRI-LKW200001,98,97.0,33,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.11,27.05]}"
69,21FLFMRI-LKW200002,99,97.0,43,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.11,27.04]}"
70,21FLFMRI-LKW200003,98,96.00000000000003,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.12,26.96]}"
71,21FLFMRI-LKW200004,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.11,26.94]}"
72,21FLFMRI-LKW200005,98,94.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.08,26.92]}"
73,21FLFMRI-LKW200006,88,70.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.07,26.9]}"
74,21FLFMRI-LKW200007,99,98.0,22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.05,26.82]}"
75,21FLFMRI-LKW200008,99,97.00000000000001,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.78]}"
76,21FLFMRI-LKW200009,99,96.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.76]}"
77,21FLFMRI-LKW200010,99,96.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.76]}"
78,21FLFMRI-LKW200011,62,61.0,61,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.75]}"
79,21FLFMRI-LKW200012,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.73]}"
80,21FLFMRI-LKW200013,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.73]}"
81,21FLFMRI-LKW200014,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.72]}"
82,21FLFMRI-LKW200015,99,98.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.63]}"
83,21FLFMRI-LKW200016,99,98.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.62]}"
84,21FLFMRI-LKW200017,99,98.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.61]}"
85,21FLFMRI-LKW200018,99,97.99999999999997,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.6]}"
86,21FLFMRI-LKW200019,98,97.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.04,26.57]}"
87,21FLFMRI-LKW200020,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.32,27.26]}"
88,21FLFMRI-LKW200021,100,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.05,26.55]}"
89,21FLFMRI-LKW200022,99,98.00000000000003,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.07,26.33]}"
90,21FLFMRI-LKW200023,99,98.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.08,26.26]}"
91,21FLFMRI-LKW200024,99,80.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.12,26.04]}"
92,21FLFMRI-LKW200025,52,23.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.12,25.98]}"
93,21FLFMRI-LKW200026,98,93.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.12,25.95]}"
94,21FLFMRI-LKW200027,99,99.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.12,25.93]}"
95,21FLFMRI-LKW200028,4,4.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.29,27.19]}"
96,21FLFMRI-LKW200029,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.11,26.93]}"
97,21FLFMRI-LKW200030,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.11,26.03]}"
98,21FLFMRI-NSJ200001,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.47,30.71]}"
99,21FLFMRI-NSJ200002,39,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.53,30.52]}"
100,21FLFMRI-NSJ200003,99,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.44,30.51]}"
101,21FLFMRI-NSJ200004,99,99.0,63,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.44,30.5]}"
102,21FLFMRI-NSJ200005,98,95.99999999999997,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.43,30.5]}"
103,21FLFMRI-NSJ200006,98,96.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.49,30.43]}"
104,21FLFMRI-NSJ200007,63,43.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.59,30.4]}"
105,21FLFMRI-NSJ200008,99,98.0,86,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.51,30.4]}"
106,21FLFMRI-NSJ200009,98,71.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.46,30.4]}"
107,21FLFMRI-NSJ200010,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.57,30.38]}"
108,21FLFMRI-NSJ200011,99,98.0,86,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.51,30.4]}"
109,21FLFMRI-NSJ200012,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.29]}"
110,21FLFMRI-NSJ200013,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.28]}"
111,21FLFMRI-NSJ200014,96,92.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.42,30.29]}"
112,21FLFMRI-NSJ200015,95,93.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.72,30.26]}"
113,21FLFMRI-NSJ200016,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.66,30.26]}"
114,21FLFMRI-NSJ200017,98,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.63,30.23]}"
115,21FLFMRI-NSJ200018,98,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.64,30.22]}"
116,21FLFMRI-NSJ200019,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.67,30.18]}"
117,21FLFMRI-NSJ200020,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.17]}"
118,21FLFMRI-NSJ200021,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.13]}"
119,21FLFMRI-NSJ200022,84,39.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.64,30.09]}"
120,21FLFMRI-NSJ200023,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.65,30.1]}"
121,21FLFMRI-NSJ200024,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.06]}"
122,21FLFMRI-NSJ200025,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.03]}"
123,21FLFMRI-NSJ200026,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.66,30.02]}"
124,21FLFMRI-NSJ200027,98,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.68,30.01]}"
125,21FLFMRI-NSJ200028,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.47,30.64]}"
126,21FLFMRI-NSJ200029,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.47,30.64]}"
127,21FLFMRI-NSJ200030,30,21.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.42,30.38]}"
128,21FLFMRI-NTK200101,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.98,26.46]}"
129,21FLFMRI-NTK200102,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.01,26.46]}"
130,21FLFMRI-NTK200103,100,99.0,99,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.97,26.46]}"
131,21FLFMRI-NTK200104,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.99,26.46]}"
