system:index,SiteID,max,med,min,.geo
52,lagos-135167,81,38.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.373878,39.803586]}"
53,lagos-135168,42,32.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.747113,41.005253]}"
54,lagos-135169,92,68.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.192349,40.51597]}"
55,lagos-135170,95,92.99999999999999,87,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.693435,41.434968]}"
56,lagos-135171,71,59.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.63096,41.351861]}"
57,lagos-135172,39,21.5,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.828167,41.192898]}"
58,lagos-135173,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.434889,40.834457]}"
59,lagos-135174,92,89.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.18337,40.946702]}"
60,lagos-135175,98,95.99999999999999,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.29112,40.910607]}"
61,lagos-135176,88,78.5,45,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.247835,40.800557]}"
62,lagos-135177,24,11.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.502942,40.403445]}"
63,lagos-135178,92,86.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.265488,41.102616]}"
64,lagos-135179,99,86.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.327156,41.034631]}"
65,lagos-135180,91,48.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.357196,40.449841]}"
66,lagos-135181,28,11.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.709772,40.532895]}"
67,lagos-135182,28,21.5,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.187447,41.027134]}"
68,lagos-135183,48,26.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.335755,40.498552]}"
69,lagos-135184,93,90.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.620483,40.870161]}"
70,lagos-135185,87,24.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.33052,40.43674]}"
71,lagos-135186,60,38.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.611127,43.877481]}"
72,lagos-135187,92,86.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.227237,43.074101]}"
73,lagos-135188,85,68.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.194466,41.346039]}"
74,lagos-135189,89,74.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.568075,42.414945]}"
75,lagos-135190,30,19.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.674441,42.165684]}"
76,lagos-135191,48,32.99999999999999,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.678223,41.96136]}"
77,lagos-135192,65,32.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.062144,41.884496]}"
78,lagos-135193,45,22.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.070074,41.875528]}"
79,lagos-135194,14,12.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.526189,41.801033]}"
80,lagos-135195,71,47.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.467825,43.819516]}"
81,lagos-135196,84,78.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.529668,42.307193]}"
82,lagos-135197,40,31.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.543727,41.434002]}"
83,lagos-135198,30,15.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.119158,41.833751]}"
84,lagos-135199,16,14.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.151921,43.671484]}"
85,lagos-135200,72,65.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.31889,42.50548]}"
86,lagos-135201,61,56.0,45,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.01956,41.50525]}"
87,lagos-135202,39,22.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.752948,43.502866]}"
88,lagos-135203,63,52.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0494,43.368863]}"
89,lagos-135204,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.106976,42.734283]}"
90,lagos-135205,23,14.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.90592,43.440287]}"
91,lagos-135206,78,72.0,41,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.597075,43.788114]}"
92,lagos-135207,75,67.0,44,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.566157,43.494973]}"
93,lagos-135208,60,40.5,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.642658,44.101111]}"
94,lagos-135209,69,39.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.952722,42.220761]}"
95,lagos-135210,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.694318,43.340142]}"
96,lagos-135211,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.056298,42.937418]}"
97,lagos-135212,73,34.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.319993,41.318934]}"
98,lagos-135213,78,71.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.70382,43.248426]}"
99,lagos-135214,35,17.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.264201,41.837203]}"
100,lagos-135215,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.883625,44.902591]}"
101,lagos-135216,43,23.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.869703,41.576251]}"
102,lagos-135217,95,86.99999999999999,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.040099,41.217117]}"
103,lagos-135218,76,53.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.209023,41.51904]}"
104,lagos-135219,81,60.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.316979,41.233328]}"
105,lagos-135220,29,16.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.349569,42.219463]}"
106,lagos-135221,32,19.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.853931,41.813972]}"
107,lagos-135222,54,42.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.059213,41.826029]}"
108,lagos-135223,54,35.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.556301,41.635007]}"
109,lagos-135224,65,41.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.496982,41.969944]}"
110,lagos-135225,77,28.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.854928,41.615093]}"
111,lagos-135226,89,75.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.028161,41.42993]}"
112,lagos-135227,64,54.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.149559,42.431563]}"
113,lagos-135228,56,26.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.101871,41.830485]}"
114,lagos-135229,42,28.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.503593,41.797704]}"
115,lagos-135230,26,16.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.374075,41.098452]}"
116,lagos-135231,,3.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.205742,41.216451]}"
117,lagos-135232,20,13.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.911975,41.558126]}"
118,lagos-135233,38,32.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.684225,41.694053]}"
119,lagos-135234,45,21.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.10744,42.29391]}"
120,lagos-135235,94,89.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.567198,41.753946]}"
121,lagos-135236,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.097958,41.939143]}"
122,lagos-135237,32,10.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.178008,41.513761]}"
123,lagos-135238,31,28.5,23,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.822825,41.525122]}"
124,lagos-135239,95,47.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.71242,41.763793]}"
125,lagos-135240,96,92.99999999999999,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.041531,41.97079]}"
126,lagos-135241,76,11.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.739546,42.02179]}"
127,lagos-135242,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.570571,41.582502]}"
128,lagos-135243,9,9.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.099004,42.078793]}"
129,lagos-135244,47,34.5,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.191145,42.295741]}"
130,lagos-135245,80,51.5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.219909,42.270797]}"
131,lagos-135246,80,50.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.746535,42.323205]}"
132,lagos-135247,85,41.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.815218,41.963783]}"
133,lagos-135248,97,94.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.711579,42.02774]}"
134,lagos-135249,72,26.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.658331,41.373789]}"
135,lagos-135250,67,44.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.698953,41.793792]}"
136,lagos-135251,98,96.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.599728,41.361245]}"
137,lagos-135252,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.470755,41.988063]}"
138,lagos-135253,7,5.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.133172,43.688158]}"
139,lagos-135254,75,66.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.171954,43.558416]}"
140,lagos-135255,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.501446,41.796041]}"
141,lagos-135256,44,39.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.691122,42.347296]}"
142,lagos-135257,95,91.99999999999999,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.663396,42.172086]}"
143,lagos-135258,82,76.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.234987,43.714943]}"
144,lagos-135259,66,42.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.954142,42.389564]}"
145,lagos-135260,36,17.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.292364,43.2328]}"
146,lagos-135261,57,40.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.47067,42.818806]}"
147,lagos-135262,63,21.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.99713,42.457679]}"
148,lagos-135263,36,31.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.83486,42.335741]}"
149,lagos-135264,93,89.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.697146,42.413356]}"
150,lagos-135265,67,46.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.633053,42.912225]}"
151,lagos-135266,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.431056,43.460483]}"
152,lagos-135267,69,56.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.766609,42.920965]}"
153,lagos-135268,19,10.5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.838337,43.609417]}"
154,lagos-135269,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.915787,44.086767]}"
155,lagos-135270,40,20.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.166069,44.669926]}"
156,lagos-135271,90,80.0,49,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.525473,44.918715]}"
157,lagos-135272,89,85.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.773421,45.405323]}"
158,lagos-135273,78,29.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.679612,44.502398]}"
159,lagos-135274,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.439744,44.896681]}"
160,lagos-135275,93,83.0,42,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.874518,45.204982]}"
161,lagos-135276,25,16.5,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.040202,44.704822]}"
162,lagos-135277,69,55.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.850578,44.915201]}"
163,lagos-135278,46,29.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.449897,45.434062]}"
164,lagos-135279,96,94.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.606852,45.660022]}"
165,lagos-135280,97,94.99999999999997,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.829307,45.671902]}"
166,lagos-135281,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.268251,45.777887]}"
167,lagos-135282,18,13.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.682325,46.146354]}"
168,lagos-135283,47,36.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.571445,45.334145]}"
169,lagos-135284,91,29.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.901194,46.668422]}"
170,lagos-135285,33,16.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.156955,46.983441]}"
171,lagos-135286,71,10.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.832489,36.894381]}"
172,lagos-135287,11,10.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.890888,36.892937]}"
173,lagos-135288,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.3336,37.32889]}"
174,lagos-135289,15,13.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.269942,37.551045]}"
175,lagos-135290,84,48.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.83226,36.850148]}"
176,lagos-135291,63,35.5,34,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.865556,36.576611]}"
177,lagos-135292,82,54.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.928464,36.502966]}"
178,lagos-135293,27,13.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.202049,36.783987]}"
179,lagos-135294,75,27.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.395555,35.749719]}"
180,lagos-135295,83,77.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.512623,35.875591]}"
181,lagos-135296,46,35.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.682687,36.559907]}"
182,lagos-135297,56,32.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.837667,36.949704]}"
183,lagos-135298,80,30.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.31258,39.087242]}"
184,lagos-135299,67,45.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.047542,39.527236]}"
185,lagos-135300,75,52.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.053652,38.782977]}"
186,lagos-135301,70,55.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.820347,38.752897]}"
187,lagos-135302,75,46.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.633644,38.762072]}"
188,lagos-135303,72,47.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.982563,38.836833]}"
189,lagos-135304,56,36.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.612995,39.464762]}"
190,lagos-135305,46,25.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.69888,38.744485]}"
191,lagos-135306,78,54.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.817572,38.85923]}"
192,lagos-135307,68,47.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.582681,38.984518]}"
193,lagos-135308,71,39.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.801249,38.862004]}"
194,lagos-135309,68,50.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.285921,38.717726]}"
195,lagos-135310,53,36.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.291884,38.723574]}"
196,lagos-135311,84,65.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.69685,38.712106]}"
197,lagos-135312,85,52.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.107576,38.805824]}"
198,lagos-135313,69,45.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.535379,39.251576]}"
199,lagos-135314,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.929058,38.28838]}"
200,lagos-135315,80,19.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.636559,37.634604]}"
201,lagos-135316,22,16.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.726969,38.16564]}"
202,lagos-135317,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.864582,38.452209]}"
203,lagos-135318,89,84.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.764908,38.569224]}"
204,lagos-135319,35,11.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.310963,37.126866]}"
205,lagos-135320,60,25.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.192465,38.032993]}"
206,lagos-135321,16,16.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.26206,38.074282]}"
207,lagos-135322,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.534272,38.162252]}"
208,lagos-135323,72,40.5,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.79293,37.90294]}"
209,lagos-135324,83,28.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.472594,38.40554]}"
210,lagos-135325,91,77.0,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.253709,37.865253]}"
211,lagos-135326,82,57.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.353829,38.108963]}"
212,lagos-135327,75,43.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.301474,38.71676]}"
213,lagos-135328,53,20.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.921645,38.486231]}"
214,lagos-135329,63,59.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.170485,38.524825]}"
215,lagos-135330,87,37.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.039986,37.908681]}"
216,lagos-135331,64,24.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.114432,38.069241]}"
217,lagos-135332,33,18.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.616951,37.509007]}"
218,lagos-135333,60,20.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.690501,37.376325]}"
219,lagos-135334,41,16.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.499495,37.911156]}"
220,lagos-135335,75,49.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.074257,38.046988]}"
221,lagos-135336,42,20.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.748426,37.907987]}"
222,lagos-135337,26,13.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.867774,38.368327]}"
223,lagos-135338,77,37.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.945369,40.834598]}"
224,lagos-135339,74,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.220479,39.440955]}"
225,lagos-135340,60,29.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.349053,41.341441]}"
226,lagos-135341,63,34.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.151407,40.97182]}"
227,lagos-135342,18,12.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.680207,40.394294]}"
228,lagos-135343,83,60.5,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.586718,40.284748]}"
229,lagos-135344,88,76.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.313775,41.161228]}"
230,lagos-135345,80,44.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.051633,39.545253]}"
231,lagos-135346,43,30.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.196907,39.642354]}"
232,lagos-135347,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.833877,40.071281]}"
233,lagos-135348,15,10.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.376198,40.511599]}"
234,lagos-135349,61,49.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.571393,39.979405]}"
235,lagos-135350,67,53.5,30,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.44555,40.73092]}"
236,lagos-135351,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.704912,40.795219]}"
