system:index,SiteID,max,med,min,.geo
0,MNPCA-09-0016-00-201,94,91.0,41,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.554393,46.533902]}"
1,MNPCA-09-0020-00-101,88,83.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.619016,46.534716]}"
2,MNPCA-09-0022-00-201,90,85.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.642168,46.522089]}"
3,MNPCA-09-0025-00-201,95,90.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.656,46.66]}"
4,MNPCA-09-0026-00-101,93,89.99999999999999,29,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.614405,46.633411]}"
5,MNPCA-09-0038-00-205,96,94.00000000000004,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.69549,46.478671]}"
6,MNPCA-09-0043-00-201,93,91.0,74,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.707546,46.430884]}"
7,MNPCA-09-0044-00-201,92,88.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.737807,46.431011]}"
8,MNPCA-09-0045-00-201,92,86.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.784515,46.43178]}"
9,MNPCA-09-0049-00-202,85,73.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.777717,46.631488]}"
10,MNPCA-09-0049-00-203,86,71.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.784272,46.632319]}"
11,MNPCA-09-0057-00-201,96,93.00000000000001,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.919993,46.642506]}"
12,MNPCA-09-0058-00-201,93,89.99999999999999,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.851011,46.639229]}"
13,MNPCA-09-0060-01-100,94,89.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.8781,46.6813]}"
14,MNPCA-09-0060-01-201,93,90.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.876767,46.6853]}"
15,MNPCA-09-0060-01-202,92,89.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.877758,46.687947]}"
16,MNPCA-09-0060-02-100,92,71.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.8783,46.6595]}"
17,MNPCA-09-0060-02-201,96,94.00000000000001,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.876647,46.669051]}"
18,MNPCA-09-0062-00-100,89,83.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.8917,46.7231]}"
19,MNPCA-09-0062-00-201,89,84.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.889397,46.723208]}"
20,MNPCA-09-0063-00-100,89,85.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.9305,46.6821]}"
21,MNPCA-09-0063-00-201,88,82.00000000000001,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.934071,46.680703]}"
22,MNPCA-09-0064-00-201,55,42.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.900432,46.683361]}"
23,MNPCA-09-0066-00-100,82,55.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.9467,46.6753]}"
24,MNPCA-09-0066-00-201,82,63.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.94526,46.674819]}"
25,MNPCA-09-0067-00-100,91,85.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.992,46.6608]}"
26,MNPCA-09-0067-00-201,91,87.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.999456,46.657806]}"
27,MNPCA-09-0068-00-201,93,90.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.042005,46.656043]}"
