system:index,SiteID,max,med,min,.geo
0,lagos-70114,45,19.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.654203,44.836881]}"
1,lagos-70115,73,57.0,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.210357,45.342295]}"
2,lagos-70116,87,79.99999999999999,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.161162,45.19289]}"
3,lagos-70117,63,53.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.468268,44.584026]}"
4,lagos-70118,69,33.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.332775,44.574343]}"
5,lagos-70119,94,73.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.314635,45.766004]}"
6,lagos-70120,65,32.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.26815,44.77715]}"
7,lagos-70121,94,91.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.632717,46.100104]}"
8,lagos-70122,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.514094,44.291106]}"
9,lagos-70123,89,75.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.025153,46.214784]}"
10,lagos-70124,77,30.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.885961,45.098303]}"
11,lagos-70125,83,35.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.50899,45.656872]}"
12,lagos-70126,72,50.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.468682,45.668872]}"
13,lagos-70127,17,9.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.161549,45.730464]}"
14,lagos-70128,68,39.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.726087,45.364265]}"
15,lagos-70129,81,66.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.715471,45.811848]}"
16,lagos-70130,89,72.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.596917,46.369315]}"
17,lagos-70131,74,56.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.440964,45.122223]}"
18,lagos-70132,68,36.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.181595,45.544653]}"
19,lagos-70133,76,50.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.780378,45.536752]}"
20,lagos-70134,46,24.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.426819,46.332616]}"
21,lagos-70135,54,29.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.609948,45.123931]}"
22,lagos-70136,97,88.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.749215,44.918274]}"
23,lagos-70137,88,83.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.123481,45.666797]}"
24,lagos-70138,58,38.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.214226,45.349188]}"
25,lagos-70139,61,31.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.235579,45.510213]}"
26,lagos-70140,36,32.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.287784,45.788579]}"
27,lagos-70141,95,91.00000000000001,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.069065,45.590682]}"
28,lagos-70142,7,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.851553,46.366073]}"
29,lagos-70143,71,6.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.251008,46.236382]}"
30,lagos-70144,97,59.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.889594,45.360512]}"
31,lagos-70145,84,34.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.643291,44.700967]}"
32,lagos-70146,66,33.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.591276,45.188911]}"
33,lagos-70147,37,6.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.046385,43.561699]}"
34,lagos-70148,77,34.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.523676,45.237054]}"
35,lagos-70149,37,17.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.273227,44.312512]}"
36,lagos-70150,33,15.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.280857,44.686648]}"
37,lagos-70151,52,26.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.30338,44.339876]}"
38,lagos-70152,86,59.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.204391,44.736401]}"
39,lagos-70153,69,39.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.076483,43.920752]}"
40,lagos-70154,93,28.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.75146,44.151376]}"
41,lagos-70155,69,45.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.967905,44.188112]}"
42,lagos-70156,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.765206,45.005228]}"
43,lagos-70157,66,49.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.50821,45.738658]}"
44,lagos-70158,24,15.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.108793,45.446989]}"
45,lagos-70159,64,16.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.969854,46.171665]}"
46,lagos-70160,38,31.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.324549,45.307008]}"
47,lagos-70161,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.217563,45.386921]}"
48,lagos-70162,68,39.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.338867,45.729441]}"
49,lagos-70163,68,45.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.505684,45.318846]}"
50,lagos-70164,61,15.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.249524,46.08055]}"
51,lagos-70165,77,49.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.133818,46.160685]}"
52,lagos-70166,76,46.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.147201,45.992341]}"
53,lagos-70167,58,30.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.636203,45.58354]}"
54,lagos-70168,61,48.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.471422,45.299259]}"
55,lagos-70169,91,85.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.130499,46.15074]}"
56,lagos-70170,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.030847,45.878738]}"
57,lagos-70171,21,12.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.600913,45.658059]}"
58,lagos-70172,38,7.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.069831,45.944048]}"
59,lagos-70173,62,49.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.508283,45.34967]}"
60,lagos-70174,44,19.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.440274,45.217176]}"
