system:index,SiteID,max,med,min,.geo
0,USGS-411436073325000,89,82.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.546792,41.2434287]}"
1,USGS-411713073391700,83,75.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.6542959,41.287039]}"
2,USGS-411905073510200,91,87.99999999999999,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.8501357,41.3181495]}"
3,USGS-412024073434000,85,75.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.7273538,41.3400939]}"
4,USGS-412152073345400,95,92.99999999999999,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.5812377,41.3645389]}"
5,USGS-425000074390001,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6495873,42.833407]}"
6,USGS-425032074393901,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.660421,42.8422958]}"
7,USGS-425051074393401,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6590321,42.8475735]}"
8,USGS-425051074393701,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6598655,42.8475735]}"
9,USGS-431721076553002,99,98.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.9249444,43.28925]}"
10,USGS-431726076553002,99,98.00000000000001,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.925,43.2906389]}"
11,USGS-431756076553102,99,98.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.9251944,43.2988611]}"
12,USGS-431756076553103,99,98.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.9251944,43.2988611]}"
13,USGS-433105076262908,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.4413889,43.5181667]}"
14,USGS-390111084080300,95,83.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.1341667,39.0197222]}"
15,USGS-390121084054100,93,84.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.0947222,39.0225]}"
16,USGS-393707083134100,95,76.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.2280556,39.6186111]}"
17,USGS-395431082310000,92,88.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.5168333,39.90875]}"
18,USGS-395520082281500,90,84.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.4707114,39.9222865]}"
19,USGS-395557082283800,88,84.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.4772222,39.9325]}"
20,USGS-395705083440100,96,94.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.7336111,39.9513889]}"
21,USGS-403042084324100,95,93.0,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.5448222,40.5117528]}"
22,USGS-403054084320500,96,93.99999999999997,66,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.5348056,40.5150028]}"
23,USGS-403111084273200,97,94.99999999999999,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.4589944,40.5196444]}"
24,USGS-403139084293900,97,96.0,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.4941833,40.5276167]}"
25,USGS-403200084320000,97,95.0,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.5332528,40.5334389]}"
26,USGS-403210084273300,95,93.99999999999997,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.4592444,40.53605]}"
27,USGS-412810082491000,100,99.0,55,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.8194444,41.4694444]}"
28,USGS-413053082553000,99,98.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.925,41.5147222]}"
29,USGS-414100083223600,87,83.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.3766667,41.6833333]}"
30,USGS-414111083223200,99,98.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.3754859,41.6864363]}"
31,USGS-414111083223201,99,98.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.3754859,41.6864363]}"
32,USGS-415430080462903,99,97.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7746278,41.9084444]}"
33,USGS-07165505,97,95.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.1516684,36.0295318]}"
34,USGS-07311415,99,98.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.886739,34.5120218]}"
35,USGS-07330610,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0683468,34.2425932]}"
36,USGS-07330615,39,39.0,39,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0966804,34.2078716]}"
37,USGS-07330618,5,5.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0961248,34.2114826]}"
38,USGS-07330625,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0905692,34.2131493]}"
39,USGS-07330630,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0864025,34.2200936]}"
40,USGS-07330635,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0805691,34.2284268]}"
41,USGS-07330665,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.073069,34.2303712]}"
42,USGS-07330680,89,42.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.0611244,34.23676]}"
