system:index,SiteID,max,med,min,.geo
0,lagos-80114,10,6.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.285876,47.400767]}"
1,lagos-80115,74,48.5,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.606484,47.923641]}"
2,lagos-80116,89,83.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.752543,47.200765]}"
3,lagos-80117,14,5.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.693121,47.314766]}"
4,lagos-80118,63,48.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.768385,47.199511]}"
5,lagos-80119,96,92.99999999999999,28,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.938455,47.086525]}"
6,lagos-80120,63,41.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.169442,47.541621]}"
7,lagos-80121,34,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.649278,46.582555]}"
8,lagos-80122,87,72.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.609113,47.494644]}"
9,lagos-80123,84,72.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.381273,46.97958]}"
10,lagos-80124,85,77.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.743141,47.946467]}"
11,lagos-80125,89,85.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.243199,48.028615]}"
12,lagos-80126,94,91.00000000000001,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.707246,47.911174]}"
13,lagos-80127,28,7.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.631899,46.235864]}"
14,lagos-80128,59,29.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.87651,46.375043]}"
15,lagos-80129,70,32.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.357684,46.195308]}"
16,lagos-80130,92,68.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.673935,46.606272]}"
17,lagos-80131,35,6.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.398722,46.529464]}"
18,lagos-80132,20,7.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.850355,46.702311]}"
