system:index,SiteID,max,med,min,.geo
0,lagos-115115,31,13.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.849003,39.623599]}"
1,lagos-115116,87,82.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.322254,41.628338]}"
2,lagos-115117,65,43.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.190465,41.539778]}"
3,lagos-115118,78,54.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.492139,41.442494]}"
4,lagos-115119,57,44.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.99202,40.879645]}"
5,lagos-115120,31,24.5,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.42029,40.161563]}"
6,lagos-115121,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.782049,41.074209]}"
7,lagos-115122,52,35.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.17902,40.885546]}"
8,lagos-115123,67,18.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.723291,42.340114]}"
9,lagos-115124,56,19.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.111797,41.046844]}"
10,lagos-115125,85,77.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.720548,41.568919]}"
11,lagos-115126,80,73.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.204664,41.221579]}"
12,lagos-115127,67,61.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.504371,41.640232]}"
13,lagos-115128,82,72.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.848621,41.688735]}"
14,lagos-115129,80,61.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.338684,41.083681]}"
15,lagos-115130,45,23.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.654589,41.663052]}"
16,lagos-115131,68,59.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.604196,41.616869]}"
17,lagos-115132,92,89.00000000000001,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.859924,41.659356]}"
18,lagos-115133,78,68.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.090212,41.391904]}"
19,lagos-115134,51,39.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.580543,41.571444]}"
20,lagos-115135,64,30.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.191832,41.168604]}"
21,lagos-115136,89,80.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.918958,41.774934]}"
22,lagos-115137,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.498228,42.145913]}"
23,lagos-115138,87,82.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.559113,42.352282]}"
24,lagos-115139,76,63.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.732233,42.622587]}"
25,lagos-115140,72,56.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.387982,42.276687]}"
26,lagos-115141,92,87.0,30,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.76762,40.203212]}"
27,lagos-115142,48,16.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.566701,41.30689]}"
28,lagos-115143,88,49.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.029293,40.915823]}"
29,lagos-115144,80,74.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.829498,42.463107]}"
30,lagos-115145,67,48.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.746062,41.884761]}"
31,lagos-115146,66,53.5,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.513309,41.864509]}"
32,lagos-115147,45,34.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.960216,41.156132]}"
33,lagos-115148,25,17.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.522174,41.993999]}"
34,lagos-115149,54,23.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.000975,41.100351]}"
35,lagos-115150,66,42.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.753037,41.698461]}"
36,lagos-115151,75,66.5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.249995,41.748644]}"
37,lagos-115152,54,39.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.513823,41.733045]}"
38,lagos-115153,74,31.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.547407,40.445527]}"
39,lagos-115154,79,66.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.22876,40.289491]}"
40,lagos-115155,78,50.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.010521,40.83636]}"
41,lagos-115156,91,78.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.011215,39.841672]}"
42,lagos-115157,75,34.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.479604,40.166638]}"
43,lagos-115158,27,23.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.440402,39.337183]}"
44,lagos-115159,25,18.5,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.552127,47.901876]}"
45,lagos-115160,89,71.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.204493,48.040673]}"
46,lagos-115161,81,64.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.46261,46.400574]}"
47,lagos-115162,45,33.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.234322,46.413791]}"
48,lagos-115163,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.584035,47.337786]}"
49,lagos-115164,64,27.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.136627,46.368344]}"
50,lagos-115165,87,78.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.596286,47.334529]}"
51,lagos-115166,78,70.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.27918,46.244525]}"
52,lagos-115167,94,50.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.997299,47.437056]}"
53,lagos-115168,94,88.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.159466,47.277466]}"
54,lagos-115169,96,94.0,89,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.162983,47.76651]}"
55,lagos-115170,86,76.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.572158,48.016139]}"
56,lagos-115171,96,93.0,45,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.482309,48.029015]}"
57,lagos-115172,23,21.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.560241,47.873208]}"
58,lagos-115173,94,91.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.4931,47.864989]}"
59,lagos-115174,81,63.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.164134,48.028473]}"
60,lagos-115175,87,65.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.237212,47.969313]}"
61,lagos-115176,94,90.99999999999999,89,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.694573,46.393513]}"
62,lagos-115177,31,15.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.08025,46.482429]}"
63,lagos-115178,59,18.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.533701,46.68313]}"
64,lagos-115179,73,38.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.30153,46.700337]}"
65,lagos-115180,65,33.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.41089,46.57655]}"
66,lagos-115181,13,6.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.525603,46.840086]}"
67,lagos-115182,62,35.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.364862,47.8169]}"
68,lagos-115183,68,27.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.883546,46.833179]}"
69,lagos-115184,65,22.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.774754,46.498431]}"
70,lagos-115185,63,28.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.983192,46.293935]}"
71,lagos-115186,13,9.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.797535,46.594077]}"
72,lagos-115187,57,41.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.99511,46.537963]}"
73,lagos-115188,58,38.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.542333,46.632694]}"
74,lagos-115189,27,10.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.352637,46.817709]}"
75,lagos-115190,8,3.5,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.013793,46.475688]}"
76,lagos-115191,22,10.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.243976,47.409352]}"
77,lagos-115192,76,52.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.310543,45.530849]}"
78,lagos-115193,67,36.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.946411,46.320471]}"
79,lagos-115194,34,10.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.390044,45.209731]}"
80,lagos-115195,34,12.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.012551,44.635986]}"
81,lagos-115196,75,68.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.184917,46.685781]}"
82,lagos-115197,18,12.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.673074,45.279926]}"
83,lagos-115198,42,27.5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.16243,44.644934]}"
84,lagos-115199,57,34.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.294875,43.65835]}"
