system:index,SiteID,max,med,min,.geo
0,lagos-65114,25,17.5,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.240573,39.092847]}"
1,lagos-65115,37,22.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.714476,39.087509]}"
2,lagos-65116,40,8.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.701722,39.092217]}"
3,lagos-65117,79,36.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.232998,39.630462]}"
4,lagos-65118,69,23.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.943944,39.337158]}"
5,lagos-65119,87,64.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.367708,38.909115]}"
6,lagos-65120,34,28.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.505848,39.521383]}"
7,lagos-65121,42,25.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.669089,38.833732]}"
8,lagos-65122,85,81.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.428417,38.858052]}"
9,lagos-65123,71,39.0,25,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.113055,39.000067]}"
10,lagos-65124,78,61.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.178714,41.56233]}"
11,lagos-65125,64,59.5,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.996957,42.403017]}"
12,lagos-65126,75,27.5,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.252336,42.513886]}"
13,lagos-65127,70,34.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.216453,42.164642]}"
14,lagos-65128,82,63.5,38,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.573369,41.52353]}"
15,lagos-65129,77,28.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.089805,42.070389]}"
16,lagos-65130,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.060873,42.182056]}"
17,lagos-65131,26,15.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.259304,41.309958]}"
18,lagos-65132,52,26.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.016369,42.177626]}"
19,lagos-65133,83,45.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.348206,41.386574]}"
20,lagos-65134,76,27.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.416953,41.380952]}"
21,lagos-65135,43,14.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.936585,42.424336]}"
22,lagos-65136,84,77.00000000000001,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.015365,41.681666]}"
23,lagos-65137,71,32.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.902928,42.237241]}"
24,lagos-65138,67,26.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.168338,41.711625]}"
25,lagos-65139,16,16.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.834034,40.802767]}"
26,lagos-65140,95,78.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.310409,41.600663]}"
27,lagos-65141,84,48.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.210302,41.363833]}"
28,lagos-65142,86,61.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.246893,42.071252]}"
29,lagos-65143,31,15.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.457644,41.674127]}"
30,lagos-65144,4,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.862925,39.369375]}"
31,lagos-65145,5,5.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.020847,41.021382]}"
32,lagos-65146,73,68.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.147606,40.806891]}"
33,lagos-65147,56,44.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.289308,40.081442]}"
34,lagos-65148,27,16.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.401011,41.086222]}"
35,lagos-65149,66,29.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.148524,40.580877]}"
36,lagos-65150,66,41.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.988728,40.541981]}"
37,lagos-65151,68,39.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.041762,40.72713]}"
38,lagos-65152,77,42.5,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.46723,39.016516]}"
39,lagos-65153,36,24.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.064106,40.464731]}"
40,lagos-65154,36,29.5,22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.90495,39.192653]}"
