system:index,SiteID,max,med,min,.geo
0,NALMS-2931,91,89.0,69,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.1194,44.5789]}"
1,NALMS-2933,78,64.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.8681,46.2289]}"
2,NALMS-2934,96,94.00000000000001,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.65666,44.03611]}"
3,NALMS-2935,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.5617,44.81472]}"
4,NALMS-2936,94,90.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.1693,44.5335]}"
5,NALMS-2937,96,93.0,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.91416,44.50555]}"
6,NALMS-2938,93,88.99999999999999,83,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.8594,43.7586]}"
7,NALMS-2941,89,83.99999999999999,30,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.0519,44.1042]}"
8,NALMS-2942,83,53.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.0167,44.3333]}"
9,NALMS-2943,96,93.99999999999999,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.93138,44.00555]}"
10,NALMS-2944,96,93.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.5889,44.5531]}"
11,NALMS-2945,92,84.99999999999999,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.49027,44.75583]}"
12,NALMS-2946,72,55.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.66833,44.29888]}"
13,NALMS-2947,98,97.0,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.2,47.04]}"
14,NALMS-2949,96,93.0,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.9528,44.3378]}"
15,NALMS-2950,97,94.00000000000001,37,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.1672,45.9797]}"
16,NALMS-2951,96,93.99999999999999,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.45333,44.01166]}"
17,NALMS-2952,91,89.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.7646,44.5652]}"
18,NALMS-2953,93,89.0,42,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.68333,44.19166]}"
19,NALMS-2954,97,94.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.3567,45.0408]}"
20,NALMS-2955,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.1031,45.2531]}"
21,NALMS-2956,74,63.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.80416,44.21083]}"
22,NALMS-2957,93,90.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.3822,44.0283]}"
23,NALMS-2959,88,81.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.88722,43.61916]}"
24,NALMS-2960,98,96.0,84,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.3148,46.1795]}"
25,NALMS-2961,88,73.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.5692,44.1283]}"
26,NALMS-2962,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.6667,45.6439]}"
27,NALMS-2963,98,95.99999999999994,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.8094,44.905]}"
28,NALMS-2964,93,89.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.1625,45.9332]}"
29,NALMS-2965,74,63.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.80416,44.21083]}"
30,NALMS-2966,97,95.00000000000001,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.2117,45.1108]}"
31,NALMS-2967,98,96.0,39,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.77305,43.94611]}"
32,NALMS-2969,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-44.1225,44.1225]}"
33,NALMS-2970,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.0975,44.5275]}"
34,NALMS-2971,88,83.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.583,44.2611]}"
35,NALMS-2972,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.58321,44.63569]}"
36,NALMS-2973,94,88.99999999999999,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.1111,44.2875]}"
37,NALMS-2974,87,78.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.3814,43.9536]}"
38,NALMS-2976,91,86.0,33,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.60361,44.75694]}"
39,NALMS-2977,96,92.99999999999999,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.3836,45.3781]}"
40,NALMS-2978,90,81.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.6775,44.0211]}"
41,NALMS-2979,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.4667,43.9017]}"
42,NALMS-2980,85,80.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.7139,44.2328]}"
43,NALMS-2981,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.48528,48.9425]}"
44,NALMS-2983,96,93.99999999999999,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.0283,44.4939]}"
45,NALMS-2984,95,92.99999999999999,91,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.5603,44.5333]}"
46,NALMS-2985,21,21.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.7,43.95]}"
47,NALMS-2986,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.5467,44.2133]}"
