system:index,SiteID,max,med,min,.geo
0,MDEQ_WQ_WQX-C13LTTPR04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.77731,47.70867]}"
1,MDEQ_WQ_WQX-C13LTTPR05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.83048,47.68232]}"
2,MDEQ_WQ_WQX-C13LTTPR10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.78344,47.70564]}"
3,MDEQ_WQ_WQX-C13LTTPR20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.83577,47.68093]}"
4,MDEQ_WQ_WQX-C13LTTPR30,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.96761,47.6813]}"
5,MDEQ_WQ_WQX-C13LTTPR40,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.02503,47.72801]}"
6,MDEQ_WQ_WQX-C13LYNCC01,96,46.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9184,47.4935]}"
7,MDEQ_WQ_WQX-C13LYNCC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.8715,47.6442]}"
8,MDEQ_WQ_WQX-C13LYNCC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.89748,47.50337]}"
9,MDEQ_WQ_WQX-C13LYNCC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.88252,47.53028]}"
10,MDEQ_WQ_WQX-C13LYNCC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.88284,47.57076]}"
11,MDEQ_WQ_WQX-C13LYNCC06,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.89205,47.58199]}"
12,MDEQ_WQ_WQX-C13LYNCC07,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.90559,47.59375]}"
13,MDEQ_WQ_WQX-C13LYNCC08,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.88297,47.61406]}"
14,MDEQ_WQ_WQX-C13LYNCC10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.8976,47.5033]}"
15,MDEQ_WQ_WQX-C13LYNCC11,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.8871,47.6102]}"
16,MDEQ_WQ_WQX-C13LYNCC20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.8842,47.5396]}"
17,MDEQ_WQ_WQX-C13LYNCC30,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.90962,47.49806]}"
18,MDEQ_WQ_WQX-C13MCGNC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.8246,47.6752]}"
19,MDEQ_WQ_WQX-C13MCGNC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.80656,47.66484]}"
20,MDEQ_WQ_WQX-C13MCGNC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.79368,47.65567]}"
21,MDEQ_WQ_WQX-C13MCGNC10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.77699,47.64082]}"
22,MDEQ_WQ_WQX-C13MCGNC20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.81927,47.68122]}"
23,MDEQ_WQ_WQX-C13MCGRC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9899,48.0218]}"
24,MDEQ_WQ_WQX-C13MCGRC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9655,48.0258]}"
25,MDEQ_WQ_WQX-C13MCGRC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.93233,48.03236]}"
26,MDEQ_WQ_WQX-C13MCGRC10,94,80.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.90374,48.03443]}"
27,MDEQ_WQ_WQX-C13MCGRC20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.99601,48.0111]}"
28,MDEQ_WQ_WQX-C13MGCMF01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.78295,47.64094]}"
29,MDEQ_WQ_WQX-C13SWMPC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9892,47.4723]}"
30,MDEQ_WQ_WQX-C13SWMPC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9971,47.499]}"
31,MDEQ_WQ_WQX-C13SWMPC10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.61107,47.91998]}"
32,MDEQ_WQ_WQX-C13SWPCR10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.98841,47.48984]}"
33,MDEQ_WQ_WQX-C13SWPCR20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.02131,47.51566]}"
34,MDEQ_WQ_WQX-C13TPRWF10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.20659,47.70318]}"
35,MDEQ_WQ_WQX-C13TPRWF20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.17623,47.6516]}"
36,MDEQ_WQ_WQX-C13TRUTC20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.64086,47.83115]}"
37,MDEQ_WQ_WQX-C13WPINC10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.69867,47.72354]}"
38,MDEQ_WQ_WQX-C13WPINC30,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.52624,47.75037]}"
39,MDEQ_WQ_WQX-CFR25,95,66.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.779567,47.340467]}"
40,MDEQ_WQ_WQX-K01BCHRC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.5494,48.2468]}"
41,MDEQ_WQ_WQX-K01BCHRC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.5261,48.3528]}"
42,MDEQ_WQ_WQX-K01BCHRC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.52917,48.32781]}"
43,MDEQ_WQ_WQX-K01BCHRC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.56257,48.23207]}"
44,MDEQ_WQ_WQX-K01BEARC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.53529,48.18548]}"
45,MDEQ_WQ_WQX-K01BEARC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.63786,48.16428]}"
46,MDEQ_WQ_WQX-K01BEARC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.58811,48.16888]}"
47,MDEQ_WQ_WQX-K01BEARC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.57318,48.18067]}"
48,MDEQ_WQ_WQX-K01BOBTC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.5916,48.4625]}"
49,MDEQ_WQ_WQX-K01BRISC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.2931,48.5444]}"
50,MDEQ_WQ_WQX-K01BRISC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.3176,48.54573]}"
51,MDEQ_WQ_WQX-K01BRISC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.36847,48.55814]}"
52,MDEQ_WQ_WQX-K01BRISC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.40092,48.56185]}"
53,MDEQ_WQ_WQX-K01CNNFC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.1924,48.42]}"
54,MDEQ_WQ_WQX-K01DEEPC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.891111,48.761389]}"
55,MDEQ_WQ_WQX-K01DIKYL01,97,94.99999999999999,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.81749,48.71197]}"
56,MDEQ_WQ_WQX-K01FALLC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.85307,48.41179]}"
57,MDEQ_WQ_WQX-K01FORTC10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.95,48.535556]}"
58,MDEQ_WQ_WQX-K01FORTC20,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.897778,48.671667]}"
59,MDEQ_WQ_WQX-K01FORTC30,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.953333,48.793611]}"
60,MDEQ_WQ_WQX-K01FRNKL01,97,94.99999999999999,29,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.0005,48.7962]}"
61,MDEQ_WQ_WQX-K01FWAYC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.89502,48.28086]}"
62,MDEQ_WQ_WQX-K01GLENL01,97,96.0,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.94612,48.86236]}"
63,MDEQ_WQ_WQX-K01GRAVC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.7748,48.8962]}"
64,MDEQ_WQ_WQX-K01GRAVC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9335,48.7903]}"
65,MDEQ_WQ_WQX-K01GRNTC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.54318,48.30631]}"
66,MDEQ_WQ_WQX-K01KELRC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.9389,48.3346]}"
67,MDEQ_WQ_WQX-K01KELRC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.8591,48.3574]}"
68,MDEQ_WQ_WQX-K01KOOCL01,97,85.0,41,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.1738,48.9971]}"
69,MDEQ_WQ_WQX-K01KOOCL02,97,82.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.1893,48.9327]}"
70,MDEQ_WQ_WQX-K01KOOCL03,98,97.00000000000001,85,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.2326,48.5841]}"
71,MDEQ_WQ_WQX-K01KOOCL04,97,96.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.3129,48.4107]}"
72,MDEQ_WQ_WQX-K01LAKEC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.879,48.4485]}"
73,MDEQ_WQ_WQX-K01LAKEC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.8588,48.3811]}"
74,MDEQ_WQ_WQX-K01LAKEC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.86559,48.30422]}"
75,MDEQ_WQ_WQX-K01LAKEC06,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.85962,48.33307]}"
76,MDEQ_WQ_WQX-K01LAKEC07,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.84513,48.40037]}"
77,MDEQ_WQ_WQX-K01LIBYC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.54868,48.11783]}"
78,MDEQ_WQ_WQX-K01LIBYC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.48174,48.21461]}"
79,MDEQ_WQ_WQX-K01LIBYC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.52929,48.14481]}"
80,MDEQ_WQ_WQX-K01LIBYC06,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.47785,48.2249]}"
81,MDEQ_WQ_WQX-K01LIMEC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.889722,48.660833]}"
82,MDEQ_WQ_WQX-K01LIMEC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.84899,48.64375]}"
83,MDEQ_WQ_WQX-K01LIMEC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.8694,48.64839]}"
84,MDEQ_WQ_WQX-K01MARLL01,95,91.99999999999999,22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9548,48.7413]}"
85,MDEQ_WQ_WQX-K01MPHYL01,97,93.99999999999999,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.85915,48.73537]}"
86,MDEQ_WQ_WQX-K01SNOWC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.59812,48.21355]}"
87,MDEQ_WQ_WQX-K01SPARL01,97,96.00000000000001,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.94639,48.26378]}"
88,MDEQ_WQ_WQX-K01STNLC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.89332,48.28117]}"
89,MDEQ_WQ_WQX-K01STNLC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.89619,48.25981]}"
90,MDEQ_WQ_WQX-K01STNLC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.89318,48.2724]}"
91,MDEQ_WQ_WQX-K01STNLC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.87354,48.29017]}"
92,MDEQ_WQ_WQX-K01STNLC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.89324,48.26638]}"
93,MDEQ_WQ_WQX-K01SWMPC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.961389,48.6025]}"
94,MDEQ_WQ_WQX-K01TETRL01,96,93.99999999999999,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.1158,48.9457]}"
95,MDEQ_WQ_WQX-K01THRLC10,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9475,48.828056]}"
96,MDEQ_WQ_WQX-K01YAAKR01,21,14.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.97037,48.56152]}"
97,MDEQ_WQ_WQX-K02FISHR01,45,45.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.315833,48.356667]}"
98,MDEQ_WQ_WQX-K02FISHR02,49,24.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.31913,48.36129]}"
99,MDEQ_WQ_WQX-K02FISHR03,65,21.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.29147,48.24335]}"
100,MDEQ_WQ_WQX-K02FISHR04,9,9.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.27315,48.21677]}"
101,MDEQ_WQ_WQX-K02FISHR05,28,18.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.29539,48.16529]}"
102,MDEQ_WQ_WQX-K02FISHR06,24,24.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.37441,48.07078]}"
103,MDEQ_WQ_WQX-K02ISLDL01,95,93.0,75,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.9706,48.2378]}"
104,MDEQ_WQ_WQX-K02LAKEC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.49411,48.03681]}"
105,MDEQ_WQ_WQX-K02RAVNC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.29022,48.04844]}"
106,MDEQ_WQ_WQX-K02RAVNC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.2877,48.0449]}"
107,MDEQ_WQ_WQX-K02RAVNC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.2871,48.0439]}"
108,MDEQ_WQ_WQX-K02RAVNC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.29319,48.05262]}"
109,MDEQ_WQ_WQX-K02WOLFC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.2815,48.234]}"
110,MDEQ_WQ_WQX-K02WOLFC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.0371,48.3543]}"
111,MDEQ_WQ_WQX-K02WOLFC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.2658,48.2361]}"
112,MDEQ_WQ_WQX-K03BASNC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.484,48.8753]}"
113,MDEQ_WQ_WQX-K03BASNC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.474817,48.9122]}"
114,MDEQ_WQ_WQX-K03BEVRC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.67,48.81]}"
115,MDEQ_WQ_WQX-K03FLTTC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.7142,48.6243]}"
116,MDEQ_WQ_WQX-K03GRIZC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.8188,48.7464]}"
117,MDEQ_WQ_WQX-K03INDPC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.8581,48.7056]}"
118,MDEQ_WQ_WQX-K03LAPC01,20,12.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.66,48.88]}"
119,MDEQ_WQ_WQX-K03LAPC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.6652,48.8831]}"
120,MDEQ_WQ_WQX-K03LAPC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.66263,48.88402]}"
121,MDEQ_WQ_WQX-K03LAPC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.6755,48.88097]}"
122,MDEQ_WQ_WQX-K03MEDOC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.93,48.78]}"
123,MDEQ_WQ_WQX-K03PETEC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.77,48.85]}"
124,MDEQ_WQ_WQX-K03PETEC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.81,48.9]}"
125,MDEQ_WQ_WQX-K03PETEC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.83785,48.93488]}"
126,MDEQ_WQ_WQX-K03PETEC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.78779,48.86604]}"
127,MDEQ_WQ_WQX-K03PETEC06,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.76665,48.83101]}"
128,MDEQ_WQ_WQX-K03SMOTC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.6436,48.7203]}"
129,MDEQ_WQ_WQX-K03SPDMC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.95,48.87]}"
130,MDEQ_WQ_WQX-K03SPDUC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.99,48.91]}"
131,MDEQ_WQ_WQX-K03SPRDC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.9499,48.873]}"
132,MDEQ_WQ_WQX-K03SPRDC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.95951,48.87753]}"
133,MDEQ_WQ_WQX-K03SPRDC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.87535,48.8464]}"
134,MDEQ_WQ_WQX-K03SPRDC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.85113,48.823]}"
135,MDEQ_WQ_WQX-K03SVNTC01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.7623,48.6619]}"
136,MDEQ_WQ_WQX-K03SVNTC02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.72,48.63]}"
137,MDEQ_WQ_WQX-K03SVNTC03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.851,48.6794]}"
138,MDEQ_WQ_WQX-K03SVNTC04,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.69496,48.60244]}"
139,MDEQ_WQ_WQX-K03SVNTC05,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.77869,48.6613]}"
140,MDEQ_WQ_WQX-K03YAAKR01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.610833,48.957778]}"
141,MDEQ_WQ_WQX-K03YAAKR02,19,19.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.799722,48.832778]}"
142,MDEQ_WQ_WQX-K03YAAKR03,77,44.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.873333,48.723889]}"
143,MDEQ_WQ_WQX-K03YAKER01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.45,48.93]}"
144,MDEQ_WQ_WQX-K03YAKER02,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.48,48.94]}"
145,MDEQ_WQ_WQX-K03YAKER03,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-115.54,48.94]}"
