system:index,SiteID,max,med,min,.geo
0,21FLPDEM_WQX-W8-A-14-04,99,93.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.73611,27.66717]}"
1,21FLPDEM_WQX-W8-A-14-05,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.67359,27.67399]}"
2,21FLPDEM_WQX-W8-A-14-07,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.69739,27.68299]}"
3,21FLPDEM_WQX-W8-A-14-08,99,99.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.69971,27.71202]}"
4,21FLPDEM_WQX-W8-A-15-01,100,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.67282,27.67436]}"
5,21FLPDEM_WQX-W8-A-15-02,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.72563,27.64932]}"
6,21FLPDEM_WQX-W8-A-15-03,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7001,27.65627]}"
7,21FLPDEM_WQX-W8-A-15-04,99,99.0,89,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.71873,27.64697]}"
8,21FLPDEM_WQX-W8-A-15-05,100,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.69303,27.67947]}"
9,21FLPDEM_WQX-W8-A-15-06,100,99.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.74254,27.65782]}"
10,21FLPDEM_WQX-W8-A1-12-01,98,86.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.72959,27.70181]}"
11,21FLPDEM_WQX-W8-A1-14-06,99,99.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.73271,27.63082]}"
12,21FLPDEM_WQX-W8-A2-13-03,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.71044,27.6764]}"
13,21FLPDEM_WQX-W8-B-09-06,100,99.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7297,27.6662833]}"
14,21FLPDEM_WQX-W8-B-09-07,99,99.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.720833,27.6729]}"
15,21FLPDEM_WQX-W8-B-09-08,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.6884,27.6768833]}"
16,21FLPDEM_WQX-W8-B-10-01,100,99.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.700867,27.707783]}"
17,21FLPDEM_WQX-W8-B-10-02,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.70895,27.679233]}"
18,21FLPDEM_WQX-W8-B-10-03,99,99.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7314,27.6228333]}"
19,21FLPDEM_WQX-W8-B-10-04,99,99.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.675116,27.6912166]}"
20,21FLPDEM_WQX-W8-B-10-05,98,95.99999999999999,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.694533,27.663117]}"
21,21FLPDEM_WQX-W8-B-10-06,100,99.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7271,27.698867]}"
22,21FLPDEM_WQX-W8-B-10-07,100,99.0,46,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.736816,27.68185]}"
23,21FLPDEM_WQX-W8-B-10-08,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.66025,27.6835833]}"
24,21FLPDEM_WQX-W8-B-11-01,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.68918,27.6581]}"
25,21FLPDEM_WQX-W8-B-11-02,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.68154,27.66353]}"
26,21FLPDEM_WQX-W8-B-11-03,100,99.0,65,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.71909,27.70285]}"
