system:index,SiteID,max,med,min,.geo
0,lagos-110115,57,13.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.057473,45.238153]}"
1,lagos-110116,20,12.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.252669,45.227422]}"
2,lagos-110117,81,50.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.569872,44.490113]}"
3,lagos-110118,46,21.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.888102,42.630365]}"
4,lagos-110119,39,11.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.176161,43.413359]}"
5,lagos-110120,71,40.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.272954,42.881636]}"
6,lagos-110121,34,15.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.370601,43.728224]}"
7,lagos-110122,81,67.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.759922,43.475922]}"
8,lagos-110123,70,12.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.577195,42.80308]}"
9,lagos-110124,30,15.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.849819,43.895708]}"
10,lagos-110125,82,27.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.984881,43.16661]}"
11,lagos-110126,77,34.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.698857,44.03564]}"
12,lagos-110127,94,92.0,88,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.204736,43.722879]}"
13,lagos-110128,7,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.630081,44.369053]}"
14,lagos-110129,67,30.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.910845,42.592689]}"
15,lagos-110130,45,27.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.567212,44.102733]}"
16,lagos-110131,46,24.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.496108,44.233606]}"
