system:index,SiteID,max,med,min,.geo
0,21FLGW_WQX-49607,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.862888,27.3913636]}"
1,21FLGW_WQX-49608,4,4.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.250818,27.103855]}"
2,21FLGW_WQX-49609,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.876191,27.1989391]}"
3,21FLGW_WQX-49610,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.410054,27.4073577]}"
4,21FLGW_WQX-49611,83,43.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.279368,27.1319166]}"
5,21FLGW_WQX-49612,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.383321,27.3992725]}"
6,21FLGW_WQX-49613,95,92.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.151715,25.9555525]}"
7,21FLGW_WQX-49661,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.867263,27.2828125]}"
8,21FLGW_WQX-49662,,13.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.823704,27.5913241]}"
9,21FLGW_WQX-49663,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.561523,28.0507758]}"
10,21FLGW_WQX-49664,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.231321,28.9600533]}"
11,21FLGW_WQX-49665,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.783247,27.3790925]}"
12,21FLGW_WQX-49666,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.188955,27.4900752]}"
13,21FLGW_WQX-49667,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.739241,27.8151905]}"
14,21FLGW_WQX-49668,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.782091,27.4583233]}"
15,21FLGW_WQX-49669,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.874365,28.3133997]}"
16,21FLGW_WQX-49670,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.08776,28.1467505]}"
17,21FLGW_WQX-49671,6,6.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.70759,28.1614675]}"
18,21FLGW_WQX-49672,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.32519,27.137043]}"
19,21FLGW_WQX-49673,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.243005,27.2925136]}"
20,21FLGW_WQX-49674,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.817613,28.2066916]}"
21,21FLGW_WQX-49675,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.408045,27.4883572]}"
22,21FLGW_WQX-49859,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.479908,27.0627941]}"
23,21FLGW_WQX-49860,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.998591,27.2781916]}"
24,21FLGW_WQX-49861,83,5.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.493072,26.7429222]}"
25,21FLGW_WQX-49862,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.378544,27.6994988]}"
26,21FLGW_WQX-49863,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.516617,27.1575825]}"
27,21FLGW_WQX-49864,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.137293,27.4103044]}"
28,21FLGW_WQX-49865,2,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.148808,27.5970997]}"
29,21FLGW_WQX-49866,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.081143,28.0355147]}"
30,21FLGW_WQX-49867,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.449858,27.1840022]}"
31,21FLGW_WQX-49868,21,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.755195,26.6826141]}"
32,21FLGW_WQX-49869,5,5.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.986537,27.2401633]}"
33,21FLGW_WQX-49870,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.297213,27.6386658]}"
34,21FLGW_WQX-49871,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.135013,27.9536452]}"
35,21FLGW_WQX-49872,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.662746,26.7087069]}"
36,21FLGW_WQX-49873,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.274171,27.8413936]}"
37,21FLGW_WQX-49879,84,29.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.105723,26.9883311]}"
38,21FLGW_WQX-49880,97,93.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.246104,27.2726027]}"
39,21FLGW_WQX-49881,91,80.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.239816,27.2544797]}"
40,21FLGW_WQX-49959,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.145963,28.4752902]}"
41,21FLGW_WQX-49960,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.704939,30.6043572]}"
42,21FLGW_WQX-49961,2,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.810585,29.6510238]}"
43,21FLGW_WQX-49962,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.99466,29.5039838]}"
44,21FLGW_WQX-49963,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.507248,29.0460163]}"
45,21FLGW_WQX-49964,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.53352,30.1179719]}"
46,21FLGW_WQX-49965,81,11.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.689847,29.5662419]}"
47,21FLGW_WQX-49966,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.291473,29.6420261]}"
48,21FLGW_WQX-49967,14,13.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.857685,28.6161497]}"
49,21FLGW_WQX-49968,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.734277,30.248168]}"
50,21FLGW_WQX-49969,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.796276,30.2953305]}"
51,21FLGW_WQX-49970,,7.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.969757,29.9744197]}"
52,21FLGW_WQX-49971,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.106006,29.2110363]}"
53,21FLGW_WQX-49972,13,11.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.735025,30.7246766]}"
54,21FLGW_WQX-49973,90,33.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.480353,29.7228813]}"
55,21FLGW_WQX-49979,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.404163,30.8566425]}"
56,21FLGW_WQX-49980,9,6.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.805117,30.7357677]}"
57,21FLGW_WQX-49981,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.484265,30.6119875]}"
