system:index,SiteID,max,med,min,.geo
0,lagos-25112,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.424406,43.307121]}"
1,lagos-25113,79,63.5,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.377117,42.907839]}"
2,lagos-25114,75,59.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.489297,43.254462]}"
3,lagos-25115,95,91.99999999999999,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.943221,43.585352]}"
4,lagos-25116,82,48.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.757349,42.754347]}"
5,lagos-25117,42,26.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.602262,43.394876]}"
6,lagos-25118,30,17.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.967481,42.446057]}"
7,lagos-25119,62,54.0,39,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.593273,42.905853]}"
8,lagos-25120,78,23.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.336924,42.650064]}"
9,lagos-25121,97,95.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.310616,42.601342]}"
10,lagos-25122,72,25.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.198978,42.786536]}"
11,lagos-25123,88,81.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.2059,42.798604]}"
12,lagos-25124,84,57.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.753668,42.510035]}"
13,lagos-25125,65,33.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.775863,42.519423]}"
14,lagos-25126,97,93.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.736626,42.519067]}"
15,lagos-25127,42,15.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.136015,42.980783]}"
16,lagos-25128,79,63.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.332265,42.22149]}"
17,lagos-25129,59,20.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.027049,42.822079]}"
18,lagos-25130,92,79.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.117634,42.611542]}"
19,lagos-25131,32,22.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.673521,42.585868]}"
