system:index,SiteID,max,med,min,.geo
0,lagos-125115,96,94.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.925106,46.164345]}"
1,lagos-125116,70,48.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.571622,44.754718]}"
2,lagos-125117,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.382668,44.705363]}"
3,lagos-125118,82,51.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.629054,45.265087]}"
4,lagos-125119,93,89.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.90689,46.194294]}"
5,lagos-125120,55,25.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.791619,45.981243]}"
6,lagos-125121,36,14.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.431323,44.645071]}"
7,lagos-125122,96,83.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.653095,46.146313]}"
8,lagos-125123,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.936135,45.01182]}"
9,lagos-125124,70,55.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.762856,44.494299]}"
10,lagos-125125,97,95.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.991385,46.177178]}"
11,lagos-125126,19,13.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.381821,45.607593]}"
12,lagos-125127,46,19.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.517376,46.12747]}"
13,lagos-125128,80,73.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.517945,45.255612]}"
14,lagos-125129,53,38.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.907734,46.148782]}"
15,lagos-125130,68,47.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.675284,45.572183]}"
16,lagos-125131,96,93.99999999999999,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.763336,46.346481]}"
17,lagos-125132,41,25.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.684588,45.868377]}"
18,lagos-125133,61,34.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.875568,45.153721]}"
19,lagos-125134,41,19.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.124631,45.590006]}"
20,lagos-125135,66,43.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.947831,46.202254]}"
21,lagos-125136,70,54.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.143676,45.785156]}"
22,lagos-125137,75,66.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.252738,46.215634]}"
23,lagos-125138,25,21.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.226942,46.018296]}"
24,lagos-125139,94,90.99999999999999,43,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.274048,45.814744]}"
25,lagos-125140,49,35.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.319731,46.253147]}"
26,lagos-125141,80,32.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.513941,46.372787]}"
27,lagos-125142,71,34.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.177724,45.586106]}"
28,lagos-125143,89,65.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.854462,45.304367]}"
