system:index,SiteID,max,med,min,.geo
0,lagos-105115,25,21.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.930258,39.982582]}"
1,lagos-105116,58,36.0,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.682496,40.225327]}"
2,lagos-105117,41,30.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.553944,39.908955]}"
3,lagos-105118,58,30.0,26,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.426211,40.571996]}"
4,lagos-105119,66,51.5,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.135885,40.777057]}"
5,lagos-105120,69,50.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.524701,40.91208]}"
6,lagos-105121,51,18.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.524309,40.859989]}"
7,lagos-105122,37,23.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.447978,40.11371]}"
8,lagos-105123,44,20.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.833404,39.561834]}"
9,lagos-105124,40,37.0,32,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.710882,39.822902]}"
10,lagos-105125,67,40.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.205403,40.113839]}"
11,lagos-105126,79,51.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.689646,40.904375]}"
12,lagos-105127,53,40.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.553718,40.878971]}"
13,lagos-105128,64,32.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.624549,40.711464]}"
14,lagos-105129,49,31.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.083135,39.673293]}"
15,lagos-105130,65,28.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.689369,39.834395]}"
16,lagos-105131,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.268103,39.977114]}"
17,lagos-105132,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.288045,40.691551]}"
18,lagos-105133,16,6.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.136134,39.721837]}"
19,lagos-105134,40,17.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.054273,39.713058]}"
20,lagos-105135,89,54.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.158388,40.335175]}"
21,lagos-105136,71,29.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.121812,39.312105]}"
22,lagos-105137,20,16.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.286439,39.213179]}"
23,lagos-105138,83,44.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.422597,39.536928]}"
24,lagos-105139,39,28.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.166849,39.87085]}"
25,lagos-105140,92,68.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.270732,39.667508]}"
26,lagos-105141,71,32.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.376106,39.344817]}"
27,lagos-105142,64,29.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.207451,39.972161]}"
28,lagos-105143,90,71.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.245435,40.166601]}"
29,lagos-105144,84,52.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.148287,39.615294]}"
30,lagos-105145,79,57.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.749146,39.237565]}"
31,lagos-105146,51,24.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.773943,40.410078]}"
32,lagos-105147,91,88.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.278087,39.316996]}"
33,lagos-105148,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.734585,38.58773]}"
34,lagos-105149,70,42.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.924444,39.166432]}"
35,lagos-105150,59,44.5,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.304227,39.394036]}"
36,lagos-105151,76,55.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.111412,39.570933]}"
37,lagos-105152,84,26.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.429765,39.085532]}"
38,lagos-105153,72,26.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.189349,39.069612]}"
39,lagos-105154,87,58.5,35,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.778052,38.569442]}"
40,lagos-105155,41,36.5,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.3398,39.229531]}"
41,lagos-105156,32,29.0,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.13221,39.480436]}"
42,lagos-105157,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.018991,39.915141]}"
43,lagos-105158,36,31.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.264169,39.10615]}"
44,lagos-105159,13,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.828293,38.274155]}"
45,lagos-105160,33,21.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.627338,38.198134]}"
46,lagos-105161,69,26.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.027467,38.323451]}"
47,lagos-105162,95,87.0,30,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.02323,39.922833]}"
48,lagos-105163,79,68.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.436364,40.019147]}"
49,lagos-105164,61,43.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.205145,39.937208]}"
50,lagos-105165,38,21.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.038161,39.976477]}"
51,lagos-105166,65,30.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.829786,39.081767]}"
52,lagos-105167,52,34.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.062629,39.229804]}"
53,lagos-105168,37,11.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.929156,39.985012]}"
54,lagos-105169,69,23.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.972483,39.699635]}"
55,lagos-105170,40,33.0,29,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.106212,39.153378]}"
56,lagos-105171,46,30.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.404944,38.267174]}"
57,lagos-105172,85,82.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.279343,40.760544]}"
58,lagos-105173,74,37.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.001102,39.614076]}"
59,lagos-105174,13,8.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.981082,38.272354]}"
60,lagos-105175,88,84.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.321545,38.320579]}"
61,lagos-105176,5,4.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.17437,40.085237]}"
62,lagos-105177,66,27.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.264518,38.950717]}"
63,lagos-105178,87,83.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.558934,40.154652]}"
64,lagos-105179,57,40.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.074877,39.88853]}"
65,lagos-105180,25,22.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.712051,38.714656]}"
66,lagos-105181,54,5.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.640898,38.438551]}"
67,lagos-105182,47,20.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.952926,39.943778]}"
68,lagos-105183,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.453488,39.834786]}"
69,lagos-105184,39,25.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.165876,39.575644]}"
70,lagos-105185,80,54.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.20028,39.638334]}"
71,lagos-105186,75,37.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.626345,38.619477]}"
72,lagos-105187,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.751914,40.84185]}"
73,lagos-105188,62,43.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.936887,39.958712]}"
74,lagos-105189,49,31.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.411934,39.803]}"
75,lagos-105190,11,11.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.99671,38.125663]}"
76,lagos-105191,44,15.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.345502,39.377341]}"
77,lagos-105192,71,54.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.057606,39.100709]}"
78,lagos-105193,78,31.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.774093,38.295869]}"
79,lagos-105194,35,14.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.38461,38.319635]}"
80,lagos-105195,49,41.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.160574,40.453513]}"
81,lagos-105196,51,37.0,22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.410324,41.229503]}"
82,lagos-105197,65,25.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.393429,41.574442]}"
83,lagos-105198,32,21.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.361016,40.817938]}"
84,lagos-105199,85,74.0,50,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.806016,40.382151]}"
85,lagos-105200,77,65.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.936949,39.233319]}"
86,lagos-105201,77,60.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.67128,39.435063]}"
87,lagos-105202,65,50.0,35,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.483791,38.465758]}"
88,lagos-105203,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.743928,37.725791]}"
89,lagos-105204,4,4.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.503983,38.090584]}"
90,lagos-105205,28,8.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.24481,37.095802]}"
91,lagos-105206,5,2.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.974537,37.407804]}"
92,lagos-105207,27,8.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.093153,38.047192]}"
93,lagos-105208,84,58.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.3534,38.008174]}"
94,lagos-105209,86,47.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.423073,37.702196]}"
95,lagos-105210,67,47.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.735886,38.341708]}"
96,lagos-105211,66,47.5,26,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.523498,37.47025]}"
97,lagos-105212,77,37.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.399411,38.150376]}"
98,lagos-105213,27,6.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.126605,37.654913]}"
99,lagos-105214,79,58.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.769914,37.65822]}"
100,lagos-105215,57,11.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.415012,38.738508]}"
101,lagos-105216,47,10.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.304756,37.936933]}"
102,lagos-105217,94,77.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.545375,47.004038]}"
103,lagos-105218,25,21.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.512695,47.069719]}"
104,lagos-105219,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.219584,45.35248]}"
105,lagos-105220,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.974242,46.950243]}"
106,lagos-105221,65,43.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.273558,46.694263]}"
107,lagos-105222,83,50.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.105422,46.439069]}"
108,lagos-105223,27,6.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.884782,45.941892]}"
