system:index,SiteID,max,med,min,.geo
0,lagos-1,94,87.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.174249,42.547393]}"
1,lagos-2,85,77.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.047277,42.184089]}"
2,lagos-3,91,88.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.19155,42.530813]}"
3,lagos-4,95,91.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.140791,42.454346]}"
4,lagos-5,95,88.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.822672,42.604047]}"
5,lagos-6,92,90.0,40,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.11992,42.142094]}"
6,lagos-7,92,84.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.001721,42.69819]}"
7,lagos-8,79,72.00000000000001,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.37155,42.621946]}"
8,lagos-9,91,87.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.753502,42.04511]}"
9,lagos-10,97,92.99999999999997,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.75964,42.030017]}"
10,lagos-11,91,75.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.849933,42.162381]}"
11,lagos-12,98,94.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.370709,42.305244]}"
12,lagos-13,97,94.99999999999999,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.982971,41.773999]}"
13,lagos-14,98,95.99999999999997,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.426653,42.282351]}"
14,lagos-15,61,41.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.070227,42.617787]}"
15,lagos-16,84,60.00000000000001,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.973289,41.684786]}"
16,lagos-17,98,95.99999999999999,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.119664,41.728276]}"
17,lagos-18,97,93.00000000000001,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.324025,41.970198]}"
18,lagos-19,84,77.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.797483,42.460728]}"
19,lagos-20,97,94.99999999999997,22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.826999,42.027919]}"
20,lagos-21,96,86.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.576596,42.228292]}"
21,lagos-22,98,95.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.070537,41.738274]}"
22,lagos-23,81,52.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.431199,42.672709]}"
23,lagos-24,97,95.99999999999999,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.555998,41.904064]}"
24,lagos-25,97,95.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.156349,42.468553]}"
25,lagos-26,98,96.0,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.564709,41.799335]}"
26,lagos-27,93,86.99999999999999,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.275586,42.169999]}"
27,lagos-28,96,94.0,31,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.120591,42.317587]}"
28,lagos-29,94,89.00000000000001,80,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.19624,42.182661]}"
29,lagos-30,97,94.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.825842,42.05584]}"
30,lagos-31,92,88.99999999999999,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.687102,42.523444]}"
31,lagos-32,98,96.99999999999999,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.065242,41.724784]}"
32,lagos-33,95,92.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.38983,42.633512]}"
33,lagos-34,97,94.99999999999999,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.837204,42.005232]}"
34,lagos-35,89,84.99999999999999,35,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.889067,42.699552]}"
35,lagos-36,93,91.0,74,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.269209,42.325592]}"
36,lagos-37,98,94.99999999999996,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.068994,42.194397]}"
37,lagos-38,90,86.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.035561,42.682065]}"
38,lagos-39,96,94.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.108012,41.944583]}"
39,lagos-40,97,92.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.51396,42.146007]}"
40,lagos-41,96,94.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.349785,42.062381]}"
41,lagos-42,83,77.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.367894,42.20351]}"
42,lagos-44,97,92.99999999999999,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.028524,42.530414]}"
43,lagos-45,87,81.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.4316,42.305675]}"
44,lagos-46,97,94.99999999999999,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.775585,42.098329]}"
45,lagos-47,52,43.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.273197,42.54821]}"
46,lagos-48,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.7503,42.271388]}"
47,lagos-49,85,76.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.957343,42.542863]}"
48,lagos-50,94,91.00000000000001,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-72.072674,42.171761]}"
49,lagos-51,84,78.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-73.12541,42.254243]}"
50,lagos-52,92,68.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.241347,40.410131]}"
51,lagos-53,88,82.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.432795,41.18085]}"
52,lagos-54,92,88.0,65,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.98477,40.858514]}"
53,lagos-55,82,75.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.667079,41.317249]}"
54,lagos-56,89,73.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.470636,40.43388]}"
55,lagos-57,51,31.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.010837,39.817545]}"
56,lagos-58,68,38.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.771478,39.807251]}"
57,lagos-59,94,76.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.668503,44.62845]}"
58,lagos-60,69,34.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.190293,45.856507]}"
59,lagos-61,95,92.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.822172,47.235583]}"
60,lagos-62,97,95.99999999999999,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.643575,45.515894]}"
61,lagos-63,95,93.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.608448,47.763349]}"
62,lagos-64,96,93.99999999999999,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.484629,44.08664]}"
63,lagos-65,90,86.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.984903,41.234981]}"
64,lagos-66,77,47.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.05075,41.530459]}"
