system:index,SiteID,max,med,min,.geo
0,MNPCA-S002-751,94,65.0,27,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.159392,45.038296]}"
1,MNPCA-S002-752,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.351396,47.774676]}"
2,MNPCA-S002-753,10,10.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.20158,45.088327]}"
3,MNPCA-S002-754,69,60.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.7208,44.873293]}"
4,MNPCA-S002-755,96,93.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.764027,47.934619]}"
5,MNPCA-S002-756,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.69663,44.980523]}"
6,MNPCA-S002-757,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.646068,45.002183]}"
7,MNPCA-S002-758,96,93.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.722353,47.967956]}"
8,MNPCA-S002-759,5,5.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.89816,47.647587]}"
9,MNPCA-S002-760,95,92.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.754309,47.90351]}"
10,MNPCA-S002-761,79,20.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.799035,47.841846]}"
11,MNPCA-S002-762,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.814043,47.724353]}"
12,MNPCA-S002-763,90,81.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.751259,47.767689]}"
13,MNPCA-S002-764,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.849049,47.648806]}"
14,MNPCA-S002-765,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.868217,47.698525]}"
15,MNPCA-S002-766,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.848487,47.684165]}"
16,MNPCA-S002-767,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.669679,44.979403]}"
17,MNPCA-S002-768,9,9.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.180223,45.055796]}"
18,MNPCA-S002-769,32,21.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.651949,45.357464]}"
19,MNPCA-S002-770,97,96.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.979385,44.952746]}"
20,MNPCA-S002-771,76,57.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.981605,44.958856]}"
21,MNPCA-S002-772,94,59.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.982155,44.958296]}"
22,MNPCA-S002-773,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.057719,45.064686]}"
23,MNPCA-S002-774,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.08133,45.053856]}"
24,MNPCA-S002-775,40,26.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.044139,45.069817]}"
25,MNPCA-S002-777,7,7.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.026048,45.075526]}"
26,MNPCA-S002-779,97,94.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.979935,44.955796]}"
27,MNPCA-S002-780,97,93.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.979935,44.956076]}"
28,MNPCA-S002-781,97,94.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.982715,44.955246]}"
29,MNPCA-S002-782,97,96.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.978274,44.950796]}"
30,MNPCA-S002-783,97,94.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.982995,44.948856]}"
31,MNPCA-S002-784,97,94.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.984655,44.950246]}"
32,MNPCA-S002-785,97,94.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.984655,44.950246]}"
33,MNPCA-S002-786,97,94.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.984655,44.950526]}"
34,MNPCA-S002-787,97,94.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.984655,44.949966]}"
35,MNPCA-S002-788,7,7.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.025498,45.077186]}"
36,MNPCA-S002-789,76,57.0,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.981052,44.958845]}"
37,MNPCA-S002-791,81,69.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.097158,46.599947]}"
38,MNPCA-S002-792,94,92.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.175305,45.605524]}"
39,MNPCA-S002-793,97,96.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.978274,44.951356]}"
40,MNPCA-S002-796,90,81.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.022158,45.071356]}"
41,MNPCA-S002-798,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.042729,45.26873]}"
42,MNPCA-S002-799,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.046891,45.267187]}"
43,MNPCA-S002-800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.059111,45.262467]}"
44,MNPCA-S002-801,95,85.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.314666,44.918045]}"
45,MNPCA-S002-802,,32.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.150223,45.141636]}"
46,MNPCA-S002-804,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.158003,45.109406]}"
47,MNPCA-S002-805,97,95.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.011609,45.262188]}"
48,MNPCA-S002-806,9,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.858438,47.667026]}"
49,MNPCA-S002-807,,10.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.614326,47.587973]}"
50,MNPCA-S002-808,79,34.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.769871,47.738241]}"
51,MNPCA-S002-809,5,5.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.52209,47.63463]}"
52,MNPCA-S002-810,95,73.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.2775,45.090986]}"
53,MNPCA-S002-811,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.760714,47.694082]}"
54,MNPCA-S002-812,92,80.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.695421,47.839903]}"
