system:index,SiteID,max,med,min,.geo
0,MNPCA-31-0129-00-201,85,76.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.311504,47.543556]}"
1,MNPCA-31-0130-00-201,89,82.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.304852,47.518236]}"
2,MNPCA-31-0131-00-201,88,82.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.2898,47.524965]}"
3,MNPCA-31-0132-00-201,81,73.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.218692,47.522]}"
4,MNPCA-31-0134-00-201,88,83.99999999999999,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.201604,47.526544]}"
5,MNPCA-31-0135-00-201,90,86.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.234871,47.512183]}"
6,MNPCA-31-0136-00-201,86,78.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.240586,47.509778]}"
7,MNPCA-31-0138-00-201,78,70.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.273293,47.485585]}"
8,MNPCA-31-0141-00-201,94,92.0,89,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.249526,47.470037]}"
9,MNPCA-31-0143-00-201,86,80.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.269341,47.472984]}"
10,MNPCA-31-0144-00-201,90,79.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.297823,47.4703]}"
11,MNPCA-31-0148-00-201,67,53.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.214408,47.622186]}"
12,MNPCA-31-0149-00-100,91,76.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.2814,47.5958]}"
13,MNPCA-31-0150-00-202,94,91.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.304227,47.583135]}"
14,MNPCA-31-0152-00-201,93,92.00000000000001,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.261711,47.567764]}"
15,MNPCA-31-0153-00-201,71,61.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.320126,47.570823]}"
16,MNPCA-31-0154-00-201,95,91.99999999999999,22,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.301906,47.560777]}"
17,MNPCA-31-0154-00-202,95,91.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.305409,47.558653]}"
18,MNPCA-31-0156-00-201,95,92.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.287568,47.694588]}"
19,MNPCA-31-0159-00-201,79,53.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.261777,47.805442]}"
20,MNPCA-31-0160-00-201,96,93.00000000000003,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.277452,47.803003]}"
21,MNPCA-31-0161-00-201,91,86.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.267654,47.781113]}"
22,MNPCA-31-0163-00-201,79,59.5,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.219149,47.784886]}"
23,MNPCA-31-0164-00-201,92,86.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.308744,47.770626]}"
24,MNPCA-31-0165-00-201,83,56.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.333874,47.765013]}"
25,MNPCA-31-0166-00-201,88,76.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.329307,47.758445]}"
26,MNPCA-31-0167-00-201,90,83.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.318639,47.743854]}"
27,MNPCA-31-0168-00-201,93,82.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.320669,47.733002]}"
28,MNPCA-31-0169-00-201,91,85.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.320247,47.809316]}"
29,MNPCA-31-0170-00-201,93,88.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.281406,47.88141]}"
30,MNPCA-31-0171-00-201,88,83.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.310484,47.86456]}"
31,MNPCA-31-0172-00-201,81,47.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.285037,47.87706]}"
32,MNPCA-31-0174-00-201,87,81.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.270441,47.876668]}"
33,MNPCA-31-0175-00-201,89,72.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.292986,47.854682]}"
34,MNPCA-31-0176-00-201,89,83.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.315835,47.856376]}"
35,MNPCA-31-0177-00-201,86,75.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.325343,47.860434]}"
36,MNPCA-31-0178-00-201,89,73.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.329953,47.863034]}"
37,MNPCA-31-0179-00-201,92,78.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.331831,47.85952]}"
38,MNPCA-31-0180-00-201,90,86.00000000000001,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.316645,47.848042]}"
39,MNPCA-31-0183-00-201,95,91.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.296823,47.836366]}"
40,MNPCA-31-0184-00-201,68,53.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.238811,47.824531]}"
41,MNPCA-31-0185-00-201,69,48.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.255535,47.829691]}"
42,MNPCA-31-0186-00-201,86,70.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.261615,47.829668]}"
43,MNPCA-31-0187-00-201,88,39.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.293599,47.831953]}"
44,MNPCA-31-0188-00-101,90,84.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.305134,47.831671]}"
45,MNPCA-31-0189-00-201,80,59.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.27273,47.820168]}"
46,MNPCA-31-0190-00-201,95,92.99999999999999,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.313502,47.303085]}"
47,MNPCA-31-0191-00-201,95,91.99999999999997,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.319269,47.296888]}"
48,MNPCA-31-0191-00-202,92,86.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.329349,47.298474]}"
49,MNPCA-31-0191-00-203,94,91.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.315846,47.301288]}"
50,MNPCA-31-0191-00-204,94,87.00000000000001,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.323389,47.297987]}"
51,MNPCA-31-0191-00-206,95,92.99999999999996,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.317424,47.298234]}"
52,MNPCA-31-0193-00-201,94,90.99999999999999,31,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.331623,47.458383]}"
53,MNPCA-31-0193-00-203,93,91.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.328897,47.45688]}"
54,MNPCA-31-0194-00-201,88,80.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.336798,47.74755]}"
55,MNPCA-31-0195-00-201,85,80.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.339967,47.870091]}"
56,MNPCA-31-0199-00-201,89,73.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.354093,47.187365]}"
57,MNPCA-31-0201-00-201,96,92.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.350644,47.167381]}"
58,MNPCA-31-0202-00-201,80,43.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.425764,47.163428]}"
59,MNPCA-31-0203-00-201,93,86.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.440865,47.141684]}"
60,MNPCA-31-0204-00-201,76,60.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.431709,47.129625]}"
61,MNPCA-31-0205-00-201,72,50.0,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.436375,47.133063]}"
62,MNPCA-31-0206-00-202,97,94.99999999999997,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.410769,47.226373]}"
63,MNPCA-31-0208-00-201,87,53.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.333561,47.212937]}"
64,MNPCA-31-0211-00-100,85,58.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.4255,47.2112]}"
65,MNPCA-31-0216-00-201,96,94.0,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.416186,47.279741]}"
66,MNPCA-31-0216-00-203,97,95.99999999999996,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.394333,47.247608]}"
67,MNPCA-31-0216-00-204,97,94.99999999999996,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.398066,47.256756]}"
68,MNPCA-31-0216-00-205,97,94.00000000000003,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.418771,47.284753]}"
69,MNPCA-31-0220-00-201,93,88.99999999999999,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.422665,47.352054]}"
70,MNPCA-31-0221-00-201,93,87.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.342564,47.339918]}"
71,MNPCA-31-0221-00-202,93,89.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.341528,47.341329]}"
72,MNPCA-31-0224-00-201,84,74.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.422328,47.335629]}"
73,MNPCA-31-0225-00-201,8,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.442298,47.330326]}"
74,MNPCA-31-0226-00-201,92,87.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.360104,47.322376]}"
75,MNPCA-31-0230-00-201,96,92.99999999999999,85,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.343081,47.447561]}"
76,MNPCA-31-0231-00-201,95,93.00000000000001,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.373662,47.441279]}"
77,MNPCA-31-0232-00-201,77,51.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.386786,47.445429]}"
78,MNPCA-31-0234-00-201,90,83.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.436338,47.445809]}"
79,MNPCA-31-0235-00-201,80,67.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.445044,47.452978]}"
80,MNPCA-31-0237-00-201,78,48.5,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.378015,47.424772]}"
81,MNPCA-31-0238-00-201,96,92.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.377613,47.410812]}"
82,MNPCA-31-0243-00-201,91,83.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.410075,47.517899]}"
83,MNPCA-31-0244-00-201,67,58.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.402965,47.513214]}"
84,MNPCA-31-0245-00-201,60,53.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.391019,47.51474]}"
85,MNPCA-31-0248-00-201,82,63.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.379906,47.504402]}"
86,MNPCA-31-0249-00-201,93,81.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.36708,47.497174]}"
87,MNPCA-31-0250-00-201,79,54.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.394224,47.505326]}"
88,MNPCA-31-0251-00-201,92,84.99999999999999,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.413228,47.509524]}"
89,MNPCA-31-0253-00-201,91,85.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.422422,47.488557]}"
90,MNPCA-31-0254-00-201,87,82.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.367128,47.485778]}"
91,MNPCA-31-0255-00-201,92,88.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.370673,47.474807]}"
92,MNPCA-31-0256-00-201,72,40.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.435629,47.479955]}"
93,MNPCA-31-0257-00-201,87,80.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.435098,47.458397]}"
94,MNPCA-31-0258-00-201,96,95.00000000000001,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.401302,47.549063]}"
95,MNPCA-31-0261-00-201,95,92.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.440461,47.624006]}"
96,MNPCA-31-0262-00-201,95,89.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.431649,47.61376]}"
97,MNPCA-31-0263-00-100,91,86.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.4259,47.6065]}"
98,MNPCA-31-0264-00-201,84,72.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.418778,47.606456]}"
99,MNPCA-31-0266-01-201,94,92.99999999999997,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.406684,47.598897]}"
100,MNPCA-31-0266-02-202,91,87.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.36705,47.578781]}"
101,MNPCA-31-0268-00-202,97,94.99999999999999,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.364643,47.605152]}"
102,MNPCA-31-0268-00-203,97,94.99999999999999,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.357593,47.602012]}"
103,MNPCA-31-0268-00-204,97,95.0,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.363242,47.598008]}"
104,MNPCA-31-0268-00-205,97,94.99999999999999,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.354164,47.601199]}"
105,MNPCA-31-0268-00-206,96,93.99999999999999,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.35339,47.603662]}"
106,MNPCA-31-0268-00-207,96,94.99999999999997,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.365462,47.598631]}"
107,MNPCA-31-0268-00-208,96,94.00000000000001,71,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.367061,47.596497]}"
108,MNPCA-31-0268-00-209,96,95.00000000000001,47,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.36038,47.597351]}"
109,MNPCA-31-0269-00-201,65,55.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.334151,47.589436]}"
110,MNPCA-31-0270-00-201,94,91.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.432508,47.595433]}"
111,MNPCA-31-0273-00-201,86,74.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.398206,47.573921]}"
112,MNPCA-31-0275-00-100,92,84.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.3449,47.583]}"
113,MNPCA-31-0275-00-201,92,82.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.345067,47.582435]}"
114,MNPCA-31-0276-00-100,92,87.00000000000001,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.3269,47.5668]}"
115,MNPCA-31-0276-00-201,92,88.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.325392,47.566786]}"
116,MNPCA-31-0280-00-201,89,74.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.330162,47.63108]}"
117,MNPCA-31-0281-00-201,96,94.0,92,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.347837,47.62288]}"
118,MNPCA-31-0281-00-202,96,94.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.341495,47.626341]}"
119,MNPCA-31-0281-00-203,95,93.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.353433,47.623201]}"
120,MNPCA-31-0282-00-100,80,39.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.4298,47.6282]}"
121,MNPCA-31-0282-00-201,80,46.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.430917,47.629392]}"
122,MNPCA-31-0284-00-202,95,92.99999999999997,45,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.403199,47.709428]}"
123,MNPCA-31-0285-00-201,94,91.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.377221,47.707155]}"
124,MNPCA-31-0286-00-201,88,81.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.402712,47.715252]}"
125,MNPCA-31-0287-00-201,92,87.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.42303,47.706716]}"
126,MNPCA-31-0288-00-201,92,86.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.391812,47.694696]}"
127,MNPCA-31-0289-00-201,95,92.0,32,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.403802,47.690554]}"
128,MNPCA-31-0290-00-201,93,91.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.368757,47.692755]}"
129,MNPCA-31-0290-00-203,95,93.0,48,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.370533,47.694494]}"
130,MNPCA-31-0291-00-201,94,75.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.374913,47.690476]}"
131,MNPCA-31-0293-00-201,47,41.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.424865,47.685106]}"
132,MNPCA-31-0294-00-201,92,88.00000000000001,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.419603,47.666464]}"
133,MNPCA-31-0295-00-201,90,84.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.405439,47.666609]}"
134,MNPCA-31-0296-00-201,93,89.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.399698,47.661492]}"
135,MNPCA-31-0297-00-201,88,83.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.376036,47.663493]}"
136,MNPCA-31-0300-00-201,81,52.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.351957,47.671523]}"
137,MNPCA-31-0301-00-201,94,91.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.360583,47.654725]}"
138,MNPCA-31-0303-00-201,93,91.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.39497,47.649586]}"
139,MNPCA-31-0304-00-201,93,88.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.406939,47.64707]}"
140,MNPCA-31-0305-00-201,93,89.99999999999999,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.424265,47.645919]}"
