system:index,SiteID,max,med,min,.geo
0,21FLSJWM_WQX-IRLMLSHIP03,65,10.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.840833,28.9363888]}"
1,21FLSJWM_WQX-IRLMLSHIP04,65,12.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.840555,28.9358333]}"
2,21FLSJWM_WQX-IRLMLSHIP05,96,35.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.841388,28.935]}"
3,21FLSJWM_WQX-IRLMLSHIP06,96,24.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.840555,28.9341666]}"
4,21FLSJWM_WQX-IRLMLSHIP07,96,32.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.841111,28.9338888]}"
5,21FLSJWM_WQX-IRLMLSHIP08,96,32.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.841111,28.9338888]}"
6,21FLSJWM_WQX-IRLMLSHIP09,99,97.00000000000001,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.843055,28.93]}"
7,21FLSJWM_WQX-IRLNFH01,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6777778,28.3388889]}"
8,21FLSJWM_WQX-IRLS01,96,90.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5036069,27.8341651]}"
9,21FLSJWM_WQX-IRLS02,94,85.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5016625,27.8322207]}"
10,21FLSJWM_WQX-IRLSC03,98,96.99999999999997,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6869444,28.3716667]}"
11,21FLSJWM_WQX-IRLSCPW,98,97.00000000000001,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.681944,28.3683333]}"
12,21FLSJWM_WQX-IRLSEBNP,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5242038,27.8563325]}"
13,21FLSJWM_WQX-IRLSI,99,99.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4527778,27.8555556]}"
14,21FLSJWM_WQX-IRLSIR003,14,6.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5057683,27.7695349]}"
15,21FLSJWM_WQX-IRLSUS,99,96.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4913889,27.8541667]}"
16,21FLSJWM_WQX-IRLTBC,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.8613889,28.8205556]}"
17,21FLSJWM_WQX-IRLTC7,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6084266,28.0130791]}"
18,21FLSJWM_WQX-IRLTC8,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7128361,27.9990288]}"
19,21FLSJWM_WQX-IRLTPM,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5961111,28.0166667]}"
20,21FLSJWM_WQX-IRLTUS,96,89.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.58,28.0327778]}"
21,21FLSJWM_WQX-IRLUPCC,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6214766,28.0688116]}"
22,21FLSJWM_WQX-IRLUPEGWR,31,19.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6453648,28.1269559]}"
23,21FLSJWM_WQX-IRLUPGC,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5680715,27.9650459]}"
24,21FLSJWM_WQX-IRLUPHC,4,4.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6553811,28.1612294]}"
25,21FLSJWM_WQX-IRLUPSFW,77,31.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.534722,27.83]}"
