system:index,SiteID,max,med,min,.geo
0,21GAEPD_WQX-0607010701,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.577183,32.544667]}"
1,21GAEPD_WQX-0607010802,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.446759,32.470765]}"
2,21GAEPD_WQX-0607020201,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.601383,32.8362]}"
3,21GAEPD_WQX-0607020301,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.557282,32.77256]}"
4,21GAEPD_WQX-0607020401,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.445917,32.724367]}"
5,21GAEPD_WQX-0607020402,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.4867,32.707767]}"
6,21GAEPD_WQX-0607020501,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.463588,32.647076]}"
7,21GAEPD_WQX-0607020601,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.477667,32.582367]}"
8,21GAEPD_WQX-0607020602,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.429722,32.505833]}"
9,21GAEPD_WQX-0607030101,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.382222,32.440278]}"
10,21GAEPD_WQX-0607030401,10,10.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.192222,32.194167]}"
11,21GAEPD_WQX-0607030402,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.229303,32.284527]}"
12,21GAEPD_WQX-0607040203,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.409201,32.353792]}"
13,21GAEPD_WQX-0607040402,75,26.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.46815,32.265644]}"
14,21GAEPD_WQX-0607040501,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.358889,32.280556]}"
15,21GAEPD_WQX-0607040502,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.211604,32.151723]}"
16,21GAEPD_WQX-0607050101,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.1775,32.078333]}"
17,21GAEPD_WQX-0607050102,28,17.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.189758,32.117844]}"
18,21GAEPD_WQX-0607050110,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.148621,32.091318]}"
19,21GAEPD_WQX-0607050301,6,3.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.375583,32.14765]}"
20,21GAEPD_WQX-0607050401,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.185833,32.051111]}"
21,21GAEPD_WQX-0607050501,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.103611,32.033889]}"
22,21GAEPD_WQX-0607050601,33,12.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.112778,31.920278]}"
23,21GAEPD_WQX-0701020301,7,7.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.88891,31.42529]}"
24,21GAEPD_WQX-0701020501,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.838889,31.364722]}"
25,21GAEPD_WQX-0701030101,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.768611,31.336389]}"
26,21GAEPD_WQX-0701030102,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.701052,31.307921]}"
27,21GAEPD_WQX-0701030301,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.716111,31.273333]}"
28,21GAEPD_WQX-0701030302,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.8223,31.258333]}"
29,21GAEPD_WQX-0701040101,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.843056,31.581944]}"
30,21GAEPD_WQX-0701040301,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.911944,31.624444]}"
31,21GAEPD_WQX-0701050101,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.823891,31.519577]}"
32,21GAEPD_WQX-0701050102,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.751667,31.509444]}"
33,21GAEPD_WQX-0701050201,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.743357,31.512051]}"
34,21GAEPD_WQX-0701060101,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.63491,31.5087]}"
35,21GAEPD_WQX-0701060102,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.678817,31.373333]}"
36,21GAEPD_WQX-0701060103,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.6314,31.48423]}"
37,21GAEPD_WQX-0701060401,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.573056,31.404722]}"
38,21GAEPD_WQX-0701070201,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.46178,31.28698]}"
39,21GAEPD_WQX-0701070301,8,7.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.3925,31.304722]}"
40,21GAEPD_WQX-0701070302,7,7.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.37822,31.25705]}"
41,21GAEPD_WQX-0701070402,92,85.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.324722,31.238056]}"
42,21GAEPD_WQX-0701070403,9,5.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.3198,31.23283]}"
43,21GAEPD_WQX-0701070405,21,6.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.1625,31.2167]}"
44,21GAEPD_WQX-0701070410,20,20.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.189464,31.163172]}"
45,21GAEPD_WQX-0701070411,2,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.155193,31.148402]}"
46,21GAEPD_WQX-0701070501,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.188056,31.174444]}"
