system:index,SiteID,max,med,min,.geo
0,31DELRBC_WQX-892070,99,97.99999999999997,87,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.066565,39.985324]}"
1,31DELRBC_WQX-892071,99,98.0,51,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.136832,39.953309]}"
2,31DELRBC_WQX-892077,99,97.99999999999996,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.98813,40.040161]}"
3,31DELRBC_WQX-892080,97,94.00000000000001,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.869559,40.081534]}"
4,31DELRBC_WQX-Big Timber Creek near mouth,96,94.00000000000001,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.13055,39.879933]}"
5,31DELRBC_WQX-Cooper River at Cuthbert Blvd,94,84.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.055116,39.924013]}"
6,31DELRBC_WQX-Cooper River near mouth,78,35.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.110541,39.951315]}"
7,31DELRBC_WQX-Crosswicks Creek near mouth,93,69.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7177,40.149916]}"
8,31DELRBC_WQX-Mantua Creek near mouth,93,76.0,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.230833,39.842403]}"
9,31DELRBC_WQX-Newton Creek at Route 130,51,30.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.099418,39.899313]}"
10,31DELRBC_WQX-Newton Creek near mouth,94,50.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.120036,39.908551]}"
11,31DELRBC_WQX-Oldmans Creek at Route 130,84,49.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.406775,39.784908]}"
12,31DELRBC_WQX-Pennsauken Creek near mouth,96,52.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0529,39.991916]}"
13,31DELRBC_WQX-Raccoon Creek at I295,75,33.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.355434,39.77545]}"
14,31DELRBC_WQX-Raccoon Creek at Route 130,89,37.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.355663,39.801021]}"
15,31DELRBC_WQX-Rancocas Creek near mouth,93,87.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.961616,40.044366]}"
16,31DELRBC_WQX-Salem River at Route 49,93,87.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.477076,39.577596]}"
17,31DRBCSP-DRBCNJ0001,95,93.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7775,40.22]}"
18,31DRBCSP-DRBCNJ0003,92,50.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.8538889,40.2780556]}"
19,31DRBCSP-DRBCNJ0011,95,90.00000000000001,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.9797222,40.4033333]}"
20,31DRBCSP-DRBCNJ0012,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.9869444,40.4116667]}"
21,31DRBCSP-DRBCNJ0013,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0180556,40.4158333]}"
22,31DRBCSP-DRBCNJ0020,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0602778,40.5263889]}"
23,31DRBCSP-DRBCNJ0021,93,90.00000000000001,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0647222,40.5177778]}"
24,31DRBCSP-DRBCNJ0023,,39.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0955556,40.5677778]}"
25,31DRBCSP-DRBCNJ0025,,10.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.1866667,40.5925]}"
26,31DRBCSP-DRBCNJ0027,33,25.0,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.1861111,40.6247222]}"
27,31DRBCSP-DRBCNJ0028,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.17,40.6772222]}"
28,31DRBCSP-DRBCNJ0030,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.1313889,40.7716667]}"
29,31DRBCSP-DRBCNJ0032,89,84.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0827083,40.8288889]}"
30,31DRBCSP-DRBCNJ0033,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0611111,40.8341667]}"
31,31DRBCSP-DRBCNJ0036,92,84.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0883333,40.9208333]}"
32,31DRBCSP-DRBCNJ1338,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7675,40.2175]}"
33,31DRBCSP-DRBCNJPAC01,95,93.00000000000001,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7783333,40.2197222]}"
34,31DRBCSP-DRBCNJPAC02,95,91.99999999999997,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.8688889,40.2952778]}"
35,31DRBCSP-DRBCNJPAC04,91,86.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0377778,40.4075]}"
36,31DRBCSP-DRBCNJPAC06,92,88.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0988889,40.5663889]}"
37,31DRBCSP-DRBCNJPAC07,88,82.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.1911111,40.5938889]}"
38,31DRBCSP-DRBCNJPAC08,95,73.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.2041667,40.6911111]}"
39,31DRBCSP-DRBCNJPAC09,89,81.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.085,40.8288889]}"
40,31DRBCSP-DRBCNJPAC10,91,81.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0961111,40.9241667]}"
41,31DRBCSP-DRBCNJPAC11,96,92.99999999999999,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.9491667,40.3658333]}"
42,31DRBCSP-DRBCPA0001,95,92.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7791667,40.2186111]}"
43,31DRBCSP-DRBCPA0002,95,93.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.8369444,40.245]}"
44,31DRBCSP-DRBCPA0008,92,87.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.9458333,40.3452778]}"
45,31DRBCSP-DRBCPA0009,95,90.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.9511111,40.3619444]}"
46,31DRBCSP-DRBCPA0012,95,89.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.98,40.4019444]}"
