system:index,SiteID,max,med,min,.geo
0,lagos-50113,91,67.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.199928,43.669341]}"
1,lagos-50114,46,25.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-88.080016,43.084073]}"
2,lagos-50115,58,23.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.24339,42.549769]}"
3,lagos-50116,52,39.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.553794,42.089561]}"
4,lagos-50117,87,78.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.005896,41.709024]}"
5,lagos-50118,59,38.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.414536,42.921425]}"
6,lagos-50119,61,29.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.32514,42.598965]}"
7,lagos-50120,61,31.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.197156,42.525161]}"
8,lagos-50121,85,54.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.529581,42.328517]}"
9,lagos-50122,11,7.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.989114,42.11306]}"
10,lagos-50123,63,35.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.23749,42.567594]}"
11,lagos-50124,96,94.0,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.18361,41.8433]}"
12,lagos-50125,85,47.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.098644,42.5565]}"
13,lagos-50126,70,24.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.799066,43.274169]}"
14,lagos-50127,92,88.0,29,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.453799,41.815534]}"
15,lagos-50128,17,9.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.791638,42.116694]}"
16,lagos-50129,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-86.170245,42.142706]}"
17,lagos-50130,95,64.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-85.73644,42.927514]}"
18,lagos-50131,93,85.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.542625,42.187489]}"
