system:index,SiteID,max,med,min,.geo
0,21OHIO_WQX-302648,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.80293,41.3146]}"
1,21OHIO_WQX-302649,47,23.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.81091,41.31966]}"
2,21OHIO_WQX-302650,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.81284,41.32113]}"
3,21OHIO_WQX-302652,98,96.0,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.3707,39.89592]}"
4,21OHIO_WQX-302653,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.277208,39.854195]}"
5,21OHIO_WQX-302654,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.594822,40.182174]}"
6,21OHIO_WQX-302660,2,2.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.678206,40.169849]}"
7,21OHIO_WQX-302661,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.476924,39.913836]}"
8,21OHIO_WQX-302662,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.344619,39.863874]}"
9,21OHIO_WQX-302663,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.279308,39.829703]}"
10,21OHIO_WQX-302685,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.3719,39.05341]}"
11,21OHIO_WQX-302686,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.259469,39.008928]}"
12,21OHIO_WQX-302687,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.259414,39.008506]}"
13,21OHIO_WQX-302688,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.256259,38.925666]}"
14,21OHIO_WQX-302689,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.129792,38.875703]}"
15,21OHIO_WQX-302691,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.106114,38.881323]}"
16,21OHIO_WQX-302692,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.21814,38.867887]}"
17,21OHIO_WQX-302693,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.207043,38.822194]}"
18,21OHIO_WQX-302694,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.131677,38.79278]}"
19,21OHIO_WQX-302695,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.035562,38.810585]}"
20,21OHIO_WQX-302696,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.983069,38.83054]}"
21,21OHIO_WQX-302697,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.041388,38.819063]}"
22,21OHIO_WQX-302698,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.035555,38.868451]}"
23,21OHIO_WQX-302703,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-84.4376389,41.6605556]}"
24,21OHIO_WQX-302704,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.3312,39.9666]}"
25,21OHIO_WQX-302707,10,10.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.278776,39.128126]}"
26,21OHIO_WQX-302709,10,10.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-83.27831,39.12693]}"
