system:index,SiteID,max,med,min,.geo
0,21FLGBO1-P16PB0205,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1595,30.3439]}"
1,21FLGBO1-P16PB0206,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1595,30.3438]}"
2,21FLGBO1-P16PB0207,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1599,30.344]}"
3,21FLGBO1-P16PB0208,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.143,30.3436]}"
4,21FLGBO1-P16PB0209,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1602,30.3437]}"
5,21FLGBO1-P16PB0210,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1598,30.3437]}"
6,21FLGBO1-P16PB0211,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1596,30.3437]}"
7,21FLGBO1-P16PB0212,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1596,30.3437]}"
8,21FLGBO1-P16PB0302,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1592,30.344]}"
9,21FLGBO1-P16PB0303,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1595,30.3438]}"
10,21FLGBO1-P16PB0304,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1593,30.3439]}"
11,21FLGBO1-P16PB0305,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1594,30.3437]}"
12,21FLGBO1-P16PB0306,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1606,30.344]}"
13,21FLGBO1-P16PB0307,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1589,30.3443]}"
14,21FLGBO1-P16PB0308,99,98.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1602,30.3439]}"
15,21FLGBO1-P16PB0309,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-87.1595,30.3438]}"
