system:index,SiteID,max,med,min,.geo
0,NARS_WQX-VA01-0048,88,41.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.8456,37.3379]}"
1,NARS_WQX-VA01-0049,89,48.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.575,37.5683]}"
2,NARS_WQX-VA01-0050,96,93.99999999999999,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.7127,38.1094]}"
3,NARS_WQX-VA02-0001,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.405,37.9754]}"
4,NARS_WQX-VA02-0002,99,97.99999999999999,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.6328,37.592]}"
5,NARS_WQX-VA02-0003,99,99.0,83,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.4216,37.9493]}"
6,NARS_WQX-VA02-0004,100,58.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.4541,37.8948]}"
7,NARS_WQX-VA02-0006,99,96.99999999999999,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.4343,37.9555]}"
8,NARS_WQX-VA02-0007,100,99.0,99,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.9133,36.5964]}"
9,NARS_WQX-VA02-0008,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.3779,37.9866]}"
10,NARS_WQX-VA02-0009,99,98.00000000000003,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.3157,38.0203]}"
11,NARS_WQX-VA02-0010,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.9415,36.6226]}"
12,NARS_WQX-VA02-0011,100,99.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.6747,37.4603]}"
13,NARS_WQX-VA02-0012,99,97.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.2808,38.0179]}"
14,NARS_WQX-VA02-0013,100,99.0,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.7336,37.5003]}"
15,NARS_WQX-VA02-0014,99,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.3972,37.9888]}"
16,NARS_WQX-VA02-0015,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.9149,36.5643]}"
17,NARS_WQX-VA02-0016,99,97.99999999999999,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.6448,38.1325]}"
18,NARS_WQX-VA02-0018,99,99.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.2501,37.3927]}"
19,NARS_WQX-VA02-0019,97,94.0,23,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2081,38.6382]}"
20,NARS_WQX-VA02-0020,85,71.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.3699,38.4365]}"
21,NARS_WQX-VA02-0021,97,96.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.4531,37.3252]}"
22,NARS_WQX-VA02-0022,98,96.0,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.8772,37.2642]}"
23,NARS_WQX-VA02-0023,97,95.00000000000001,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.0156,36.8837]}"
24,NARS_WQX-VA02-0024,92,90.99999999999997,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.7315,38.102]}"
25,NARS_WQX-VA02-0025,97,94.99999999999999,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.3049,37.0789]}"
26,NARS_WQX-VA02-0026,100,98.99999999999999,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.762,37.7931]}"
27,NARS_WQX-VA02-0027,99,97.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.2797,37.3362]}"
28,NARS_WQX-VA02-0028,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.0247,36.5503]}"
29,NARS_WQX-VA02-0029,90,78.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2666,38.5847]}"
30,NARS_WQX-VA02-0030,100,99.0,99,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.5378,37.0801]}"
31,NARS_WQX-VA02-0031,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.3197,37.1038]}"
32,NARS_WQX-VA02-0032,97,95.99999999999997,34,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.3999,37.5285]}"
33,NARS_WQX-VA02-0033,99,98.0,77,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.413,37.3916]}"
34,NARS_WQX-VA02-0034,96,95.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.281,37.8348]}"
35,NARS_WQX-VA02-0035,100,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2187,38.6108]}"
36,NARS_WQX-VA02-0036,86,61.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.8072,37.9868]}"
37,NARS_WQX-VA02-0037,98,97.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.8719,37.2586]}"
38,NARS_WQX-VA02-0038,98,96.0,89,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.9098,37.5]}"
39,NARS_WQX-VA02-0039,97,94.0,70,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2961,38.3444]}"
40,NARS_WQX-VA02-0040,99,98.0,36,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.0798,36.8909]}"
41,NARS_WQX-VA02-0042,94,89.99999999999999,46,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.9778,37.5753]}"
42,NARS_WQX-VA02-0043,95,93.99999999999999,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.991,37.2403]}"
43,NARS_WQX-VA02-0044,88,68.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.6818,37.1063]}"
44,NARS_WQX-VA02-0045,94,92.99999999999999,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.4804,37.3996]}"
45,NARS_WQX-VA02-0046,99,96.99999999999997,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.2561,37.4204]}"
46,NARS_WQX-VA02-0047,90,86.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.1704,38.6833]}"
47,NARS_WQX-VA02-0048,99,97.99999999999996,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2795,37.3208]}"
48,NARS_WQX-VA02-0050,95,92.00000000000001,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.4519,37.43]}"
49,NARS_WQX-VI04-0001,99,96.99999999999999,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9978,18.365333333]}"
50,NARS_WQX-VI04-0002,100,96.99999999999999,87,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9548666666,18.371333333]}"
51,NARS_WQX-VI04-0004,100,97.00000000000001,38,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7127,17.752316666]}"
52,NARS_WQX-VI04-0005,99,95.00000000000001,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7302666666,17.703166666]}"
53,NARS_WQX-VI04-0006,99,96.00000000000003,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6263833333,17.729033333]}"
54,NARS_WQX-VI04-0007,100,97.99999999999997,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6651166666,17.711533333]}"
55,NARS_WQX-VI04-0009,100,95.00000000000001,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9414333333,18.369366666]}"
56,NARS_WQX-VI04-0010,100,97.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7676,18.316283333]}"
57,NARS_WQX-VI04-0011,99,96.99999999999997,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6850333333,17.757116666]}"
58,NARS_WQX-VI04-0012,100,99.99999999999997,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9452333333,18.377083333]}"
59,NARS_WQX-VI04-0013,100,99.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.8539166666,18.312116666]}"
60,NARS_WQX-VI04-0014,100,93.99999999999999,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.8405166666,17.682183333]}"
61,NARS_WQX-VI04-0015,100,97.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9292,18.338166666]}"
62,NARS_WQX-VI04-0016,99,95.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.99755,18.363516666]}"
63,NARS_WQX-VI04-0017,99,94.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6135666666,17.76045]}"
64,NARS_WQX-VI04-0018,100,98.0,95,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.8558333333,18.317366666]}"
65,NARS_WQX-VI04-0019,100,99.99999999999999,64,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.8686666666,18.31315]}"
66,NARS_WQX-VI04-0020,100,96.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6963,17.752116666]}"
67,NARS_WQX-VI04-0021,100,96.0,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6989833333,17.75175]}"
68,NARS_WQX-VI04-0022,99,97.00000000000001,35,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6750833333,18.341066666]}"
69,NARS_WQX-VI04-0024,100,98.99999999999999,94,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9255833333,18.365266666]}"
70,NARS_WQX-VI04-0026,100,96.99999999999999,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7098833333,18.305666666]}"
71,NARS_WQX-VI04-0027,100,98.99999999999999,83,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.83655,18.322033333]}"
72,NARS_WQX-VI04-0028,100,99.99999999999997,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6448,17.717933333]}"
73,NARS_WQX-VI04-0029,100,98.00000000000001,21,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6173166666,17.733433333]}"
74,NARS_WQX-VI04-0030,100,96.99999999999997,86,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9255,18.335916666]}"
75,NARS_WQX-VI04-0032,99,93.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7173333333,18.311116666]}"
76,NARS_WQX-VI04-0034,99,96.99999999999999,86,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7472333333,18.31845]}"
77,NARS_WQX-VI04-0035,93,77.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6986,17.74645]}"
78,NARS_WQX-VI04-0036,100,98.00000000000003,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9421166666,18.3165]}"
79,NARS_WQX-VI04-0038,100,99.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6589166666,17.7114]}"
80,NARS_WQX-VI04-0039,99,93.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6965,17.7501]}"
81,NARS_WQX-VI04-0041,100,99.0,36,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.9309166666,18.37145]}"
82,NARS_WQX-VI04-0042,100,97.99999999999999,89,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6982833333,17.703116666]}"
83,NARS_WQX-VI04-0044,100,96.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7532833333,18.356016666]}"
84,NARS_WQX-VI04-0045,100,97.99999999999999,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.6711333333,17.711483333]}"
85,NARS_WQX-VI04-0046,100,98.00000000000001,69,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.8448166666,18.325083333]}"
86,NARS_WQX-VI04-0047,98,94.99999999999999,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.7734333333,18.319483333]}"
87,NARS_WQX-VI04-0049,100,99.99999999999996,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.8701,18.310566666]}"
88,NARS_WQX-VI04-0050,100,98.0,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-64.70895,17.7542]}"
89,NARS_WQX-WA06-0026,96,76.99999999999999,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-124.63703,48.3835]}"
90,NJDEP_BFBM-01367800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6753,41.16261]}"
91,NJDEP_BFBM-01368820,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.4199,41.18692]}"
92,NJDEP_BFBM-01377463,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.02572,40.996641]}"
93,NJDEP_BFBM-01379615,11,5.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.531478,41.038615]}"
94,NJDEP_BFBM-01381440,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.497405,40.812619]}"
95,NJDEP_BFBM-01381830,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.303279,40.839587]}"
96,NJDEP_BFBM-01382090,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.4725,41.136389]}"
97,NJDEP_BFBM-01384500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.265833,41.127222]}"
98,NJDEP_BFBM-0138749205,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.155413,41.104011]}"
99,NJDEP_BFBM-01389005,85,48.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.269167,40.896389]}"
100,NJDEP_BFBM-01400823,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.545007,40.361785]}"
101,NJDEP_BFBM-01400860,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.787344,40.41824]}"
102,NJDEP_BFBM-01401500,7,7.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.62306,40.38444]}"
103,NJDEP_BFBM-01403000,80,37.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.551894,40.550403]}"
104,NJDEP_BFBM-01405340,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.3979,40.29615]}"
105,NJDEP_BFBM-01407520,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.100738,40.304284]}"
106,NJDEP_BFBM-01407760,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.0658,40.20341]}"
107,NJDEP_BFBM-01408000,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.1546,40.16168]}"
108,NJDEP_BFBM-01408100,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.2189,40.11007]}"
109,NJDEP_BFBM-01411400,84,51.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.8964,39.02773]}"
110,NJDEP_BFBM-01411500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0763,39.4957]}"
111,NJDEP_BFBM-01412800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.2554,39.4726]}"
112,NJDEP_BFBM-01445400,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.905374,40.866222]}"
113,NJDEP_BFBM-01462750,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.826322,40.307642]}"
114,NJDEP_BFBM-01463587,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.56015,40.21678]}"
115,NJDEP_BFBM-01463685,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.717661,40.278957]}"
116,NJDEP_BFBM-01463850,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6872,40.24686]}"
117,NJDEP_BFBM-01464504,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6773,40.16722]}"
118,NJDEP_BFBM-01464515,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.5987,40.17702]}"
119,NJDEP_BFBM-01464527,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.6417,40.10965]}"
120,NJDEP_BFBM-01465850,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7631,39.9402]}"
121,NJDEP_BFBM-01467005,27,25.0,25,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.7823,39.99206]}"
122,NJDEP_BFBM-01467150,69,35.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0218,39.9032]}"
123,NJDEP_BFBM-01467359,46,30.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.0668,39.83448]}"
124,NJDEP_BFBM-01482500,84,66.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.3304,39.6436]}"
125,NJDEP_BFBM-BFBM000212,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.233475,39.737835]}"
126,NJDEP_BFBM-BFBM000213,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.3606,40.319875]}"
127,NJDEP_BFBM-BFBM000214,10,8.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.607685,40.448397]}"
128,NJDEP_BFBM-BFBM000215,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.610279,40.527109]}"
129,NJDEP_BFBM-NJLM-0011-1,90,86.00000000000001,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.437235,40.989363]}"
130,NJDEP_BFBM-NJLM-0011-2,86,80.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.438418,40.975537]}"
131,NJDEP_BFBM-NJLM-0011-3,90,87.00000000000001,79,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.458372,40.965439]}"
132,NJDEP_BFBM-NJLM-0028-1,81,75.0,30,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.32965,41.14335]}"
133,NJDEP_BFBM-NJLM-0028-2,85,72.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.32903,41.14851]}"
134,NJDEP_BFBM-NJLM-0075-1,62,21.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.822613,39.970513]}"
135,NJDEP_BFBM-NJLM-0075-2,66,50.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.826141,39.97066]}"
136,NJDEP_BFBM-NJLM-0125-1,36,23.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.335655,40.751992]}"
137,NJDEP_BFBM-NJLM-0141-1,85,49.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.339215,39.926474]}"
138,NJDEP_BFBM-NJLM-0174-1,88,30.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.447044,39.698672]}"
139,NJDEP_BFBM-NJLM-0174-2,88,46.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-75.448014,39.700474]}"
140,NJDEP_BFBM-NJLM-0213-1,37,30.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.83651,41.14196]}"
141,NJDEP_BFBM-NJLM-0264-1,90,81.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.268885,40.439067]}"
142,NJDEP_BFBM-NJLM-0268-1,70,36.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.35569,41.04776]}"
143,NJDEP_BFBM-NJLM-0315-1,76,35.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.71457,39.77174]}"
144,NJDEP_BFBM-NJLM-0315-2,76,34.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.716051,39.770473]}"
145,NJDEP_BFBM-NJLM-0329-1,95,93.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.336755,40.438343]}"
146,NJDEP_BFBM-NJLM-0359-1,80,60.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-74.902714,40.588954]}"
