system:index,SiteID,max,med,min,.geo
0,21FLA_WQX-20030811,93,89.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5986277,30.3220944]}"
1,21FLA_WQX-20030812,94,93.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6035,30.3191555]}"
2,21FLA_WQX-20030813,92,87.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5910027,30.3189694]}"
3,21FLA_WQX-20030814,96,90.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6108083,30.3137361]}"
4,21FLA_WQX-20030815,25,25.0,25,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5698111,30.2872527]}"
5,21FLA_WQX-20030816,85,50.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5937888,30.2968277]}"
6,21FLA_WQX-20030817,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5717777,30.3089777]}"
7,21FLA_WQX-20030818,92,57.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5885136,30.31745]}"
8,21FLA_WQX-20030819,27,20.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5233222,30.2604722]}"
9,21FLA_WQX-20030820,12,11.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5234627,30.2574361]}"
10,21FLA_WQX-20030821,71,51.0,51,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5146944,30.2403333]}"
11,21FLA_WQX-20030822,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4737027,30.2512277]}"
12,21FLA_WQX-20030824,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4898527,30.2848277]}"
13,21FLA_WQX-20030825,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.652,30.2828336]}"
14,21FLA_WQX-20030826,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6515736,30.2840741]}"
15,21FLA_WQX-20030827,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6449722,30.2848638]}"
16,21FLA_WQX-20030829,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.747275,30.2529361]}"
17,21FLA_WQX-20030831,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.50143,30.06476]}"
18,21FLA_WQX-20030833,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.8646194,30.1071916]}"
19,21FLA_WQX-20030834,10,10.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4689305,30.3460888]}"
20,21FLA_WQX-20030835,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4713861,30.3336916]}"
21,21FLA_WQX-20030836,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4590803,30.3065223]}"
22,21FLA_WQX-20030837,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5213611,30.1316111]}"
23,21FLA_WQX-20030838,24,15.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5214166,30.1283888]}"
24,21FLA_WQX-20030839,,9.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5288888,30.1233055]}"
25,21FLA_WQX-20030840,11,11.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4988333,30.0631666]}"
26,21FLA_WQX-20030842,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5164361,29.7213638]}"
27,21FLA_WQX-20030843,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.472275,29.7255944]}"
28,21FLA_WQX-20030845,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6236944,30.0138055]}"
29,21FLA_WQX-20030846,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4537111,29.7008861]}"
30,21FLA_WQX-20030847,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.2882194,29.4608527]}"
31,21FLA_WQX-20030848,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4611666,30.2773833]}"
32,21FLA_WQX-20030849,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.49405,30.2564555]}"
33,21FLA_WQX-20030850,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6281555,30.1776722]}"
34,21FLA_WQX-20030851,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5987722,30.159625]}"
35,21FLA_WQX-20030853,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.8446805,30.0949166]}"
36,21FLA_WQX-20030854,45,41.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.7766111,30.1035083]}"
37,21FLA_WQX-20030856,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4944888,30.2511]}"
38,21FLA_WQX-20030857,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.7056045,29.8377411]}"
39,21FLA_WQX-20030858,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.45589,30.26774]}"
40,21FLA_WQX-20030860,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.4326277,29.6931027]}"
41,21FLA_WQX-20030861,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6063623,30.2741976]}"
42,21FLA_WQX-20030862,22,16.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6139022,30.2742127]}"
43,21FLA_WQX-20030863,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6403171,30.2535355]}"
44,21FLA_WQX-20030864,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6298972,30.2540138]}"
45,21FLA_WQX-20030865,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6262361,30.2544194]}"
46,21FLA_WQX-20030867,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.542283,30.2572415]}"
47,21FLA_WQX-20030868,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5458025,30.278168]}"
48,21FLA_WQX-20030869,95,92.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.3722778,29.2884167]}"
49,21FLA_WQX-20030871,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5895472,30.3445888]}"
50,21FLA_WQX-20030872,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.5796722,30.3657666]}"
51,21FLA_WQX-20030873,81,46.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.6460972,30.2618027]}"
