system:index,SiteID,max,med,min,.geo
0,21FLPDEM-SB-A-05-09,97,92.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.779,27.86155]}"
1,21FLPDEM-SB-A-06-01,99,96.99999999999999,66,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.782066,27.8547]}"
2,21FLPDEM-SB-A-06-07,95,77.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.779216,27.8667166]}"
3,21FLPDEM-SB-A-06-08,98,92.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.780183,27.8651333]}"
4,21FLPDEM-SB-A-06-09,99,96.99999999999999,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.780416,27.8397]}"
5,21FLPDEM-SB-A-07-01,98,92.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.779383,27.8641666]}"
6,21FLPDEM-SB-A-07-02,99,98.0,47,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.782716,27.8436]}"
7,21FLPDEM-SB-A-07-03,98,95.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.779766,27.85975]}"
8,21FLPDEM-SB-A-07-04,99,97.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7793,27.8442666]}"
9,21FLPDEM-SB-A-07-05,99,96.99999999999999,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.780633,27.8584]}"
10,21FLPDEM-SB-A-07-06,99,98.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.781383,27.8452]}"
11,21FLPDEM-SB-A-07-07,98,94.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7781,27.8521166]}"
12,21FLPDEM-SB-A-07-08,99,96.99999999999997,25,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.782116,27.8582833]}"
13,21FLPDEM-SB-A-07-09,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7812,27.8425]}"
14,21FLPDEM-SB-A-08-01,99,97.0,69,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.78285,27.8535]}"
15,21FLPDEM-SB-A-08-02,99,97.99999999999999,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7806,27.8467]}"
16,21FLPDEM-SB-A-08-03,99,97.99999999999999,90,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-82.7811,27.8470666]}"
