system:index,SiteID,max,med,min,.geo
0,lagos-120115,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-93.605811,47.763094]}"
1,lagos-120116,43,20.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.173549,47.905244]}"
2,lagos-120117,92,85.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.147736,47.783784]}"
3,lagos-120118,81,51.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.69191,47.683632]}"
4,lagos-120119,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.95688,48.098857]}"
5,lagos-120120,86,75.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.998827,47.938495]}"
6,lagos-120121,46,19.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.950524,47.930013]}"
7,lagos-120122,86,73.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.09531,48.066748]}"
8,lagos-120123,76,58.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.885679,48.013645]}"
9,lagos-120124,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.774345,48.500667]}"
10,lagos-120125,47,33.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.312107,47.913771]}"
11,lagos-120126,84,71.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.969322,47.964861]}"
12,lagos-120127,91,87.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.282345,47.757038]}"
13,lagos-120128,91,79.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-90.875457,47.946395]}"
14,lagos-120129,73,30.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.932694,47.72101]}"
15,lagos-120130,35,11.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-92.786248,48.478731]}"
16,lagos-120131,77,60.5,20,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.433077,47.946557]}"
17,lagos-120132,23,9.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.402326,42.375408]}"
18,lagos-120133,74,44.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.629561,41.879825]}"
19,lagos-120134,85,2.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.860316,41.09581]}"
20,lagos-120135,63,38.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.885299,42.446181]}"
21,lagos-120136,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-96.313897,42.507007]}"
22,lagos-120137,72,46.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.907194,42.154003]}"
23,lagos-120138,69,56.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-95.186838,43.635341]}"
