system:index,SiteID,max,med,min,.geo
0,UTAHDWQ_WQX-4934040,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.182900913,40.06163455]}"
1,UTAHDWQ_WQX-4934050,97,15.0,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.67930063,40.085800389]}"
2,UTAHDWQ_WQX-4934060,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.182066296,40.020243352]}"
3,UTAHDWQ_WQX-4934070,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.172343911,40.019684972]}"
4,UTAHDWQ_WQX-4934090,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.176789827,40.059970959]}"
5,UTAHDWQ_WQX-4934100,53,23.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.783749087,40.21551489]}"
6,UTAHDWQ_WQX-4934110,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.802643226,40.233018426]}"
7,UTAHDWQ_WQX-4934140,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.859309584,40.241626999]}"
8,UTAHDWQ_WQX-4934150,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.043206863,40.266348109]}"
9,UTAHDWQ_WQX-4934190,16,16.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.067654766,40.199681113]}"
10,UTAHDWQ_WQX-4934210,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.095990063,40.199959929]}"
11,UTAHDWQ_WQX-4934230,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.2070339727,40.1544112554]}"
12,UTAHDWQ_WQX-4934240,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.452595409,39.996209613]}"
13,UTAHDWQ_WQX-4934250,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.459876788,39.989405379]}"
14,UTAHDWQ_WQX-4934260,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.51043792,39.944130496]}"
15,UTAHDWQ_WQX-4934300,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.853201346,40.301900425]}"
16,UTAHDWQ_WQX-4934444,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-111.94788924,40.774130087]}"
17,UTAHDWQ_WQX-4934460,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.353764175,40.173288358]}"
18,UTAHDWQ_WQX-4934470,72,65.0,32,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.37494,40.16513]}"
19,UTAHDWQ_WQX-4934480,87,76.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.381164,40.162346]}"
20,UTAHDWQ_WQX-4934500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.392373643,40.16356901]}"
21,UTAHDWQ_WQX-4934510,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.38848561,40.161070938]}"
22,UTAHDWQ_WQX-4934530,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.404874637,40.157462452]}"
23,UTAHDWQ_WQX-4934600,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.973019,40.271809]}"
24,UTAHDWQ_WQX-4934610,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.983756311,40.28051713]}"
25,UTAHDWQ_WQX-4934620,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.983486581,40.279676912]}"
26,UTAHDWQ_WQX-4934640,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.982143087,40.280629077]}"
27,UTAHDWQ_WQX-4934730,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.10821072,40.276903607]}"
28,UTAHDWQ_WQX-4934750,72,18.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.02102,40.41359]}"
29,UTAHDWQ_WQX-4934780,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-110.211275421,40.530229353]}"
30,UTAHDWQ_WQX-4934870,94,88.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-109.811536571,40.355515688]}"
