system:index,SiteID,max,med,min,.geo
0,lagos-10112,72,56.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.81111,46.988024]}"
1,lagos-10113,82,70.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.510906,46.345262]}"
2,lagos-10114,93,89.99999999999999,19,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.580215,46.366533]}"
3,lagos-10115,24,17.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.494248,46.555414]}"
4,lagos-10116,95,91.99999999999999,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.509501,46.719044]}"
5,lagos-10117,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.478392,46.392933]}"
6,lagos-10118,51,18.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.76896,47.109531]}"
7,lagos-10119,60,40.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.498447,47.196563]}"
8,lagos-10120,62,49.0,24,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-94.697868,38.684046]}"
9,lagos-10121,75,68.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.633893,44.737449]}"
10,lagos-10122,98,95.99999999999999,93,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.481571,46.225293]}"
11,lagos-10123,91,88.0,33,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.028839,45.808488]}"
12,lagos-10124,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.27402,45.789564]}"
13,lagos-10125,83,55.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.788165,46.244721]}"
14,lagos-10126,23,14.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.134649,45.135054]}"
15,lagos-10127,88,77.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.085062,45.766957]}"
16,lagos-10128,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.188107,45.848707]}"
17,lagos-10129,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.489272,45.408714]}"
18,lagos-10130,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.104822,46.269066]}"
19,lagos-10131,70,21.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.25471,45.802969]}"
20,lagos-10132,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-68.113486,45.867652]}"
21,lagos-10133,11,8.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.007823,44.68397]}"
22,lagos-10134,82,75.00000000000001,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.503068,44.439235]}"
23,lagos-10135,92,84.99999999999999,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.845704,45.726175]}"
24,lagos-10136,94,90.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.536296,45.5551]}"
25,lagos-10137,92,87.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.978949,45.800101]}"
26,lagos-10138,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.760732,44.863758]}"
27,lagos-10139,43,33.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.118927,44.166963]}"
28,lagos-10140,95,90.0,13,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.206216,44.170456]}"
29,lagos-10141,84,77.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-67.816617,45.367832]}"
30,lagos-10142,77,64.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-69.742879,43.982974]}"
31,lagos-10143,59,11.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.836077,43.933942]}"
32,lagos-10144,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.630296,43.329634]}"
33,lagos-10145,93,72.99999999999999,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.72513,43.04669]}"
34,lagos-10146,17,12.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.900836,43.655128]}"
35,lagos-10147,11,5.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-70.92495,43.585044]}"
36,lagos-10148,28,18.5,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.528517,43.175579]}"
37,lagos-10149,56,16.5,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.660447,42.805639]}"
38,lagos-10150,39,30.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.358164,43.101564]}"
39,lagos-10151,80,60.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.660112,43.824254]}"
40,lagos-10152,97,94.00000000000001,88,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.384335,42.677831]}"
41,lagos-10153,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.393984,42.468978]}"
42,lagos-10154,14,5.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-71.753319,43.080821]}"
